Title,Link,Snippet,Summary,Info,Processed,Query
The mezcal rush: Explorations in agave country,https://books.google.com/books?hl=es&lr=&id=OOAREAAAQBAJ&oi=fnd&pg=PT6&dq=mezcal+development&ots=8vyxqH0LA2&sig=JD65p4JHOA1OW7UC1aMdvWFG_rY,"… Many of us know mezcal as tequila, which is a type of mezcal that was given the name of the town … at positioning mezcal as an engine of regional economic development, independent …",G Greene - 2017 - books.google.com,{'summary': 'G Greene - 2017 - books.google.com'},2022-03-18 01:39:12 UTC,mezcal development
INOCULUM ADAPTATION FOR THE ANAEROBIC DIGESTION OF MEZCAL VINASSES,http://www.scielo.org.mx/scielo.php?pid=S0188-49992019000200447&script=sci_arttext&tlng=en,"… in inoculum (activated sludge) to the substrate (mezcal vinasses) is very important to enhance the … In this work, the adaptation process of the anaerobic digestion of mezcal vinasses was …","M López Velarde Santos, EJ Ventura Ramos… - Revista internacional …, 2019 - scielo.org.mx","{'summary': 'M López Velarde Santos, EJ Ventura Ramos… - Revista internacional …, 2019 - scielo.org.mx'}",2022-03-18 01:39:12 UTC,mezcal development
"PRODUCTIVE REORIENTATION OF MIGRANTS: THE CASE OF SANTIAGO MATATLÁN, OAXACA",https://estudiosdeldesarrollo.mx/migracionydesarrollo/wp-content/uploads/2018/11/19ing-4.pdf,… local communal development. This paper examines four cases of Oaxacan migrant mezcal … to the use of new technologies geared toward mezcal production and commercialization. …,M RÍOS - estudiosdeldesarrollo.mx,{'summary': 'M RÍOS - estudiosdeldesarrollo.mx'},2022-03-18 01:39:12 UTC,mezcal development
El sistema de gestión ambiental informal y la ventaja competitiva en costos de diferenciación y crecimiento empresarial de los negocios de mezcal de Oaxaca,http://148.204.117.30/jspui/handle/LITER_CIIDIROAX/435,"… Mezcal (CRM) la producción nacional de mezcal ha incrementado en los últimos años, en el año 2011 la producción de mezcal … es el principal productor de mezcal a nivel nacional, en …",M González Cruz - 2019 - 148.204.117.30,{'summary': 'M González Cruz - 2019 - 148.204.117.30'},2022-03-18 01:39:12 UTC,mezcal development
Inventario ambiental en las fábricas de mezcal de estado de Zacatecas,http://ricaxcan.uaz.edu.mx/jspui/handle/20.500.11845/564,"… Mezcal del Estado de Zacatecas, con la finalidad de determinar los subproductos o residuos producidos al elaborar el Mezcal … como la de la industria del Mezcal; razón por la cual en el …","A Heredia Solis, L Delgadillo Ruíz, PI Gallegos Flores… - 2014 - ricaxcan.uaz.edu.mx","{'summary': 'A Heredia Solis, L Delgadillo Ruíz, PI Gallegos Flores… - 2014 - ricaxcan.uaz.edu.mx', 'authors': [{'name': 'L Delgadillo Ruíz', 'link': 'https://scholar.google.com/citations?user=CXGXOLEAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=CXGXOLEAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'CXGXOLEAAAAJ'}]}",2022-03-18 01:39:12 UTC,mezcal development
Extraction of saponins from leaves of agaves,http://ricaxcan.uaz.edu.mx/jspui/handle/20.500.11845/563,… generated of the agribusiness mezcal. Characterized by … the reduction of waste generated in the production of mezcal. … as part of normal growth and development or in response to …,"DL Ortíz Torres, M Galván Valencia, L Delgadillo Ruíz… - 2014 - ricaxcan.uaz.edu.mx","{'summary': 'DL Ortíz Torres, M Galván Valencia, L Delgadillo Ruíz… - 2014 - ricaxcan.uaz.edu.mx', 'authors': [{'name': 'M Galván Valencia', 'link': 'https://scholar.google.com/citations?user=BBFkStUAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=BBFkStUAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'BBFkStUAAAAJ'}, {'name': 'L Delgadillo Ruíz', 'link': 'https://scholar.google.com/citations?user=CXGXOLEAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=CXGXOLEAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'CXGXOLEAAAAJ'}]}",2022-03-18 01:39:12 UTC,mezcal development
Los Mezcales Mexicanos: la importancia de su protección como patrimonio social,https://periodicos.ufsc.br/index.php/ilha/article/download/2175-8034.2018v20n2p179/38409/209657,"… Mezcal, la Declaratoria de Protección de Mezcal no se podrá ampliar para otros territorios”, en 2015 se incluyeron el municipio de San Luis de la Paz, Guanajuato, estado también con …","JJH López - ILHA, 2018 - periodicos.ufsc.br","{'summary': 'JJH López - ILHA, 2018 - periodicos.ufsc.br', 'authors': [{'name': 'JJH López', 'link': 'https://scholar.google.com/citations?user=xlZ6sq8AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=xlZ6sq8AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'xlZ6sq8AAAAJ'}]}",2022-03-18 01:39:12 UTC,mezcal development
"LONGITUDINAL SUSTAINABILITY ASSESSMENT IN MAGUEY-MEZCAL ARTESANAL PRODUCTION SYSTEMS, IN THE MUNICIPALITY OF VILLA SOLA DE VEGA …",https://www.revista.ccba.uady.mx/ojs/index.php/TSA/article/view/4105,… mezcal subsystem is at a point where it can improve its degree of sustainability based on future mezcal … de los precios futuros de venta del mezcal. Palabras clave: agroecosistema,"AC Rios-Colín, J Ruiz-Vega… - Tropical and …, 2022 - revista.ccba.uady.mx","{'summary': 'AC Rios-Colín, J Ruiz-Vega… - Tropical and …, 2022 - revista.ccba.uady.mx', 'authors': [{'name': 'J Ruiz-Vega', 'link': 'https://scholar.google.com/citations?user=FBlQ15sAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=FBlQ15sAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'FBlQ15sAAAAJ'}]}",2022-03-18 01:39:12 UTC,mezcal development
"Las clases de tierras productoras de maguey mezcalero en la Soledad Salinas, Oaxaca* Classes maguey mezcal producing land in La Soledad Salinas …",https://www.researchgate.net/profile/Ma-Del-Carmen-Gutierrez-Castorena/publication/309399760_Las_clases_de_tierras_productoras_de_maguey_mezcalero_en_la_Soledad_Salinas_Oaxaca/links/580eb99d08aef766ef10e84b/Las-clases-de-tierras-productoras-de-maguey-mezcalero-en-la-Soledad-Salinas-Oaxaca.pdf,"… In the state of Oaxaca, mezcal production is an important economic activity, the number of … has provided Oaxaca mezcal. The raw material for the mezcal is mainly the mezcal maguey or …","V Mariles-Flores, CA Ortiz-Solorio… - researchgate.net","{'summary': 'V Mariles-Flores, CA Ortiz-Solorio… - researchgate.net', 'authors': [{'name': 'CA Ortiz-Solorio', 'link': 'https://scholar.google.com/citations?user=eGOE2YcAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=eGOE2YcAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'eGOE2YcAAAAJ'}]}",2022-03-18 01:39:12 UTC,mezcal development
Activación de un SIAL para el desarrollo local. El caso de la denominación de origen mezcal en Michoacán,https://www.researchgate.net/profile/Dante-Ayala-Ortiz/publication/349309432_El_Desarrollo_Local_en_Construccion_Vol_III_Sistemas_productivos_locales_y_desarrollo_territorial/links/6029e2e592851c4ed57180f3/El-Desarrollo-Local-en-Construccion-Vol-III-Sistemas-productivos-locales-y-desarrollo-territorial.pdf#page=24,"… de mezcal: “mezcal, mezcal artesanal y mezcal ancestral” … de agaves utilizados para la producción de mezcal, y permite el uso de … Se ha identificado además del mezcal y tequila la …","VA Pompa, PP Akaki, IS Villaseñor - El Desarrollo Local en Construcción - researchgate.net","{'summary': 'VA Pompa, PP Akaki, IS Villaseñor - El Desarrollo Local en Construcción - researchgate.net', 'authors': [{'name': 'PP Akaki', 'link': 'https://scholar.google.com/citations?user=lGSrAxQAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=lGSrAxQAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'lGSrAxQAAAAJ'}, {'name': 'IS Villaseñor', 'link': 'https://scholar.google.com/citations?user=a1OUJ70AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=a1OUJ70AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'a1OUJ70AAAAJ'}]}",2022-03-18 01:39:12 UTC,mezcal development
Mezcales y diversidad biocultural en los alrededores del Volcán de Colima. El caso de los productores tradicionales de Zapotitlán de Vadillo,http://www.entrediversidades.unach.mx/index.php/entrediversidades/article/view/56,"… En los mezcales tradicionales hay una vasta diversidad de aromas … mezcal le proveen de enormes diferencias organolépticas, y le otorgan un carácter único y especial a los mezcales …","C Lucio - EntreDiversidades, 2015 - entrediversidades.unach.mx","{'summary': 'C Lucio - EntreDiversidades, 2015 - entrediversidades.unach.mx'}",2022-03-18 01:39:12 UTC,mezcal development
Genetic variation and relationships among agaves related to the production of Tequila and Mezcal in Jalisco,https://www.sciencedirect.com/science/article/pii/S0926669018307726,"… of mezcal plant germoplasm are the plants, obtained by peasants searching in ravines in their vicinity, that can be transplanted in their plots and be useful for the production of mezcal. …","L Trejo, V Limones, G Peña, E Scheinvar… - Industrial Crops and …, 2018 - Elsevier","{'summary': 'L Trejo, V Limones, G Peña, E Scheinvar… - Industrial Crops and …, 2018 - Elsevier', 'authors': [{'name': 'E Scheinvar', 'link': 'https://scholar.google.com/citations?user=EAjudjwAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=EAjudjwAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'EAjudjwAAAAJ'}]}",2022-03-18 01:39:12 UTC,mezcal development
OBTENCIÓN DE UN MATERIAL COMPUESTO A BASE DE FIBRAS DE ÁGAVE ANGUSTIFOLIA HAW CON LÁTEX NATURAL,http://dspace.aeipro.com/xmlui/handle/123456789/673,… production of mezcal," the most important species is Agave angustifolia. The mezcal industry take … It is concluded that it is possible to add value to the fibers through the development of … M Hidalgo Reyes, M Caballero Caballero… - 2015 – dspace.aeipro.com","{'summary': 'M Hidalgo Reyes, M Caballero Caballero… - 2015 - dspace.aeipro.com'}",2022-03-18 01:39:12 UTC,mezcal development
Development-friendly investments and entrepreneurship by overseas migrants and their outcomes: Lessons for migrants and development actors,https://link.springer.com/chapter/10.1057/9781137352217_8,"… For example, a group of 15 Zacatecanos pooled their personal savings and invested in a mezcal distillery (mezcal is a colourless spirit distilled from the juice and pulp of the agave plant…","L Rispens-Noel, JM Opiniano - The Palgrave Handbook of International …, 2015 - Springer","{'summary': 'L Rispens-Noel, JM Opiniano - The Palgrave Handbook of International …, 2015 - Springer', 'authors': [{'name': 'JM Opiniano', 'link': 'https://scholar.google.com/citations?user=zaOU1LEAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=zaOU1LEAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'zaOU1LEAAAAJ'}]}",2022-03-18 01:39:12 UTC,mezcal development
"First report of Caulotops distanti Reuter (Hemiptera: Miridae: Bryocorinae) feeding on two species of mezcal agave (Asparagaceae) in Guerrero, Mexico",https://bioone.org/journals/florida-entomologist/volume-102/issue-3/024.102.0314/----Custom-HTML----First/10.1653/024.102.0314.full,"… This long period of cultivation allows for the potential development of several insect pests. During a long-term survey of the insects associated with mezcal agaves in Guerrero, an …","P Figueroa-Castro, V López-Martínez, TJ Henry… - Florida …, 2019 - BioOne","{'summary': 'P Figueroa-Castro, V López-Martínez, TJ Henry… - Florida …, 2019 - BioOne', 'authors': [{'name': 'V López-Martínez', 'link': 'https://scholar.google.com/citations?user=gbEqOVAAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=gbEqOVAAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'gbEqOVAAAAAJ'}]}",2022-03-18 01:39:12 UTC,mezcal development
Proactividad ambiental y desempeño en la industria del mezcal del estado de Oaxaca y la influencia de los stakeholders,http://literatura.ciidiroaxaca.ipn.mx/jspui/handle/LITER_CIIDIROAX/249,"En esta investigación se analiza la influencia de los stakeholders (clientes y comunidad) en la proactividad ambiental, así como la relación entre la proactividad ambiental y el …",DJ Ramos Baños - 2015 - literatura.ciidiroaxaca.ipn.mx,{'summary': 'DJ Ramos Baños - 2015 - literatura.ciidiroaxaca.ipn.mx'},2022-03-18 01:39:12 UTC,mezcal development
Mexican mezcales: The importance of their protection as social heritage,https://periodicos.ufsc.br/index.php/ilha/article/view/2175-8034.2018v20n2p179,"… Mezcal, la Declaratoria de Protección de Mezcal no se podrá ampliar para otros territorios”, en 2015 se incluyeron el municipio de San Luis de la Paz, Guanajuato, estado también con …","JJH López - Ilha Revista de Antropologia, 2018 - periodicos.ufsc.br","{'summary': 'JJH López - Ilha Revista de Antropologia, 2018 - periodicos.ufsc.br', 'authors': [{'name': 'JJH López', 'link': 'https://scholar.google.com/citations?user=xlZ6sq8AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=xlZ6sq8AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'xlZ6sq8AAAAJ'}]}",2022-03-18 01:39:12 UTC,mezcal development
Development of highly microporous activated carbon from the alcoholic beverage industry organic by-products,https://www.sciencedirect.com/science/article/pii/S0961953410002825,"This work has the aim to employ the agave bagasse, a waste from Tequila and Mescal industries, to obtain a product of high commercial value such as activated carbon. The activated …","C Nieto-Delgado, M Terrones… - Biomass and bioenergy, 2011 - Elsevier","{'summary': 'C Nieto-Delgado, M Terrones… - Biomass and bioenergy, 2011 - Elsevier', 'authors': [{'name': 'C Nieto-Delgado', 'link': 'https://scholar.google.com/citations?user=Qf1MYBgAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=Qf1MYBgAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'Qf1MYBgAAAAJ'}, {'name': 'M Terrones', 'link': 'https://scholar.google.com/citations?user=tX4aXC0AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=tX4aXC0AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'tX4aXC0AAAAJ'}]}",2022-03-18 01:39:12 UTC,mezcal development
Disputas de poder en la denominación de origen mezcal﻿,http://aedt.chapingo.edu.mx/handle/20.500.12098/858,"… es el mezcal y cuáles son sus categorías: “Mezcal”, “Mezcal Artesanal” y “Mezcal Ancestral”, … para defender el origen del mezcal (entiéndase por mezcal cualquier destilado de agave). …",DR Domínguez Arista - 2021 - aedt.chapingo.edu.mx,{'summary': 'DR Domínguez Arista - 2021 - aedt.chapingo.edu.mx'},2022-03-18 01:39:12 UTC,mezcal development
Diseño de un modelo de negocios para la producción y comercialización del mezcal tradicional.,https://repositorio.chapingo.edu.mx/handle/20.500.12098/331,"… 561 mezcal brands in the value chain, currently the mezcal is … mezcal through a scheme of collectivization of mezcal teachers. … dedicated to the production of mezcal of small lots derived …",IT Santiago Osorio - 2019 - repositorio.chapingo.edu.mx,{'summary': 'IT Santiago Osorio - 2019 - repositorio.chapingo.edu.mx'},2022-03-18 01:39:12 UTC,mezcal development
Caracterización de la diversidad de levaduras presentes durante el proceso de fermentación del mezcal en el estado de Guerrero.,https://www.academia.edu/download/59848800/Tesis_angie_JUNIO_final_final_ahora_si_20190624-52167-1yjyhpr.pdf,"… la producción del mezcal y amablemente nos abrieron las … diverse kinds of alcoholic beverages such as mezcal and tequila. … es una variedad del mezcal, pero ningún mezcal puede ser …",QB PARASITOLOGO - 2019 - academia.edu,{'summary': 'QB PARASITOLOGO - 2019 - academia.edu'},2022-03-18 01:39:12 UTC,mezcal development
Producción de biogás a partir de bagazo y vinaza del Agave angustifolia Haw generada como residuo en la elaboración del mezcal,http://literatura.ciidiroaxaca.ipn.mx/jspui/handle/LITER_CIIDIROAX/226,"En este trabajo se presenta la evaluación del porcentaje de biogás producido a partir de los residuos de la producción del mezcal en el estado de Oaxaca, empleando el bagazo y las …",AV Gómez Guerrero - 2014 - literatura.ciidiroaxaca.ipn.mx,{'summary': 'AV Gómez Guerrero - 2014 - literatura.ciidiroaxaca.ipn.mx'},2022-03-18 01:39:12 UTC,mezcal development
"Identificación de metabolitos en mosto y mezcal de Agave potatorum Zucc., mediante UHPLC-QTOF",http://jupiter.utm.mx/~tesis_dig/14115.pdf,"… compounds present in the mezcal have been identified by … as aim to identify metabolites in must and mezcal of A. potatorum, by … in the must extract and mezcal an analytical method was …",LDS Rodríguez - 2020 - jupiter.utm.mx,{'summary': 'LDS Rodríguez - 2020 - jupiter.utm.mx'},2022-03-18 01:39:12 UTC,mezcal development
Hometown associations and their present and future partnerships: New development opportunities,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.459.2951&rep=rep1&type=pdf,"… this study and commitment to find development partnership opportunities with HTAs and its … production of mezcal, a drink similar to tequila. The production and marketing of mezcal for …",M Orozco - 2003 - Citeseer,{'summary': 'M Orozco - 2003 - Citeseer'},2022-03-18 01:39:12 UTC,mezcal development
Relevance of geographical indications and designations of origin for the sustainable use of genetic resources,https://cgspace.cgiar.org/handle/10568/104073,… industrial development on diversity with or without a GI, while Mezcal is a DO that is an indirect GI or a generic concept and whose enormous boundaries pose challenges to governance… J Larson - 2007 – cgspace.cgiar.org,{'summary': 'J Larson - 2007 - cgspace.cgiar.org'},2022-03-18 01:39:12 UTC,mezcal development
Estudio de percepción y análisis de evaluación sensorial del mezcal de Laguna Seca,https://repositorioinstitucional.uaslp.mx/xmlui/handle/i/3743,"… mezcales, el aroma preferido por el 43.75% de los encuestados es el de especias detectado en el mezcal añejo; el mezcal … el mezcal reposado estarían dispuestos a comprar el mezcal …",SA Andrade Luna - 2016 - repositorioinstitucional.uaslp.mx,{'summary': 'SA Andrade Luna - 2016 - repositorioinstitucional.uaslp.mx'},2022-03-18 01:39:12 UTC,mezcal development
Innovación en el modelo de negocios de empresas familiares productoras de mezcal artesanal,http://oraphoto.com/handle/20.500.12098/388,"… that produce mezcal. With the aim of innovating in the business model of the family companies producing mezcal, the present research analyzes the network of mezcal value, the profile …",M Hernández Cruz - 2017 - oraphoto.com,{'summary': 'M Hernández Cruz - 2017 - oraphoto.com'},2022-03-18 01:39:12 UTC,mezcal development
Consumer assessment factors of mezcal in Oaxaca,http://www.scielo.org.mx/scielo.php?pid=S2395-91692019000200109&script=sci_abstract&tlng=en,"… consumidores de mezcal asistentes a la Feria de Mezcal 2018… sensoriales y de etiquetado del mezcal. Se estratificó a los … development. Environment and Planning, 35, pp. 393-411. …","AI Barrera-Rodríguez, V Cuevas-Reyes… - … sociales. Revista de …, 2019 - scielo.org.mx","{'summary': 'AI Barrera-Rodríguez, V Cuevas-Reyes… - … sociales. Revista de …, 2019 - scielo.org.mx', 'authors': [{'name': 'V Cuevas-Reyes', 'link': 'https://scholar.google.com/citations?user=826iqgIAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=826iqgIAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '826iqgIAAAAJ'}]}",2022-03-18 01:39:12 UTC,mezcal development
"Competitividad en la producción y comercialización de mezcal artesanal certificado en el distrito de Tlacolula, Oaxaca.",http://colposdigital.colpos.mx:8080/jspui/handle/10521/3306,"El objetivo de esta investigación fue analizar las características económicas, productivas y de comercialización de las unidades de producción a través de una tipología, así como …",AJ García Vásquez - 2018 - colposdigital.colpos.mx,{'summary': 'AJ García Vásquez - 2018 - colposdigital.colpos.mx'},2022-03-18 01:39:12 UTC,mezcal development
"Gamma-ray burst dynamics and afterglow radiation from adaptive mesh refinement, special relativistic hydrodynamic simulations",https://iopscience.iop.org/article/10.1088/0004-637X/746/2/122/meta,"… We report on the development of Mezcal-SRHD, a new adaptive mesh refinement, special relativistic hydrodynamics (SRHD) code, developed with the aim of studying the highly …","F De Colle, J Granot, D López-Cámara… - The Astrophysical …, 2012 - iopscience.iop.org","{'summary': 'F De Colle, J Granot, D López-Cámara… - The Astrophysical …, 2012 - iopscience.iop.org', 'authors': [{'name': 'F De Colle', 'link': 'https://scholar.google.com/citations?user=bLwQwUMAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=bLwQwUMAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'bLwQwUMAAAAJ'}, {'name': 'J Granot', 'link': 'https://scholar.google.com/citations?user=o7Hi82gAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=o7Hi82gAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'o7Hi82gAAAAJ'}, {'name': 'D López-Cámara', 'link': 'https://scholar.google.com/citations?user=Ngs095wAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=Ngs095wAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'Ngs095wAAAAJ'}]}",2022-03-18 01:39:12 UTC,mezcal development
Alcoholic beverages: sensory evaluation and consumer research,https://books.google.com/books?hl=es&lr=&id=eJRwAgAAQBAJ&oi=fnd&pg=PP1&dq=mezcal+development&ots=wtxko7a3hL&sig=wSKjvgX0vNmbraLSoZzpmpc6jcA,"… spirits industries for product development and quality control, … can be employed in product development in the alcoholic … responsible for product development and quality control, as well …",J Piggott - 2011 - books.google.com,{'summary': 'J Piggott - 2011 - books.google.com'},2022-03-18 01:39:12 UTC,mezcal development
Estrategias Mercadológicas para la revalorización del mezcal artesanal y su importancia como patrimonio cultural y gastronómico,http://ri.uaemex.mx/handle/20.500.11799/95280,"… Por último agradezco a los maestros mezcaleros que guardaron y mantuvieron celosamente los saberes centenarios de la elaboración de mezcal, para ellos se elaboró este …",R Perdomo Mánjarrez - ri.uaemex.mx,{'summary': 'R Perdomo Mánjarrez - ri.uaemex.mx'},2022-03-18 01:39:12 UTC,mezcal development
"Propuesta de organización y aprovechamiento de Agave cupreata para productores de mezcal en el ejido de Mochitlán, Guerrero, para la Certificación Agroecológica …",http://ri.uagro.mx/handle/uagro/351,"… Figura 2.- recorrido histórico de la fábrica de mezcal de los ejidatarios de Mochitlán, Guerrero… Pagos que realizan las y los productores de mezcal del sistema comunitario/ejidal….…45 …",E Sanchez Jimenez - 2017 - ri.uagro.mx,{'summary': 'E Sanchez Jimenez - 2017 - ri.uagro.mx'},2022-03-18 01:39:12 UTC,mezcal development
"Aislamiento, caracterización molecular y fermentativa de una levadura usada en la producción de etanol durante la elaboración de mezcal",http://www.scielo.org.mx/scielo.php?pid=S1665-27382012000300004&script=sci_abstract&tlng=pt,"… The plates were incubated at 32◦C for 48 h for colony development. The various colony types were counted, and representative colonies of each type were isolated and subcultured in …","JC González-Hernández, E Pérez… - Revista mexicana de …, 2012 - scielo.org.mx","{'summary': 'JC González-Hernández, E Pérez… - Revista mexicana de …, 2012 - scielo.org.mx', 'authors': [{'name': 'JC González-Hernández', 'link': 'https://scholar.google.com/citations?user=CNlrAzIAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=CNlrAzIAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'CNlrAzIAAAAJ'}, {'name': 'E Pérez', 'link': 'https://scholar.google.com/citations?user=8FZwdtcAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=8FZwdtcAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '8FZwdtcAAAAJ'}]}",2022-03-18 01:39:12 UTC,mezcal development
Prospectiva estratégica para el aprovechamiento del bagazo residual de Agave generado al producir mezcal en Michoacán,http://bibliotecavirtual.dgb.umich.mx:8083/xmlui/handle/DGB_UMICH/6581,"… for mezcal producers in Michoacán, for his transformation in commercial interest products. Achieve incurred in poll to mezcal … or through gathering bagasse in regions development. …",JT Toral Paz - 2015 - bibliotecavirtual.dgb.umich.mx,{'summary': 'JT Toral Paz - 2015 - bibliotecavirtual.dgb.umich.mx'},2022-03-18 01:39:12 UTC,mezcal development
Development from within? The potential for geographical indications in the global south,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1747-1796.2009.00361.x,"… to have positive impacts on local development, in practice their … face in using GIs as a tool for sustainable rural development. … on GIs and rural development, paying particular attention to …","S Bowen - The Journal of World Intellectual Property, 2010 - Wiley Online Library","{'summary': 'S Bowen - The Journal of World Intellectual Property, 2010 - Wiley Online Library', 'authors': [{'name': 'S Bowen', 'link': 'https://scholar.google.com/citations?user=P0mLtJgAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=P0mLtJgAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'P0mLtJgAAAAJ'}]}",2022-03-18 01:39:12 UTC,mezcal development
Quantification of adulterants in mezcal by means of FT-MIR and FT-NIR spectroscopy coupled to multivariate analysis,https://www.tandfonline.com/doi/abs/10.1080/19476337.2020.1740327,"… Results for each mezcal class are presented in Table 1. The mezcal brands were selected … -MIR region, we selected brand C of white mezcal as it had a correlation coefficient and factor …","MA Quintero Arenas, OG Meza-Márquez… - CyTA-Journal of …, 2020 - Taylor & Francis","{'summary': 'MA Quintero Arenas, OG Meza-Márquez… - CyTA-Journal of …, 2020 - Taylor & Francis'}",2022-03-18 01:39:12 UTC,mezcal development
Mezcal: indigenous Saccharomyces cerevisiae strains and their potential as starter cultures,https://link.springer.com/article/10.1007/s10068-018-0490-2,… Colony development observed at 72 and 120 h showed that strains experienced more stress… a suitable alternative in the mezcal production. In this study all mezcal S. cerevisiae strains …,"F Ruiz-Terán, PN Martínez-Zepeda… - Food science and …, 2019 - Springer","{'summary': 'F Ruiz-Terán, PN Martínez-Zepeda… - Food science and …, 2019 - Springer', 'authors': [{'name': 'F Ruiz-Terán', 'link': 'https://scholar.google.com/citations?user=gDUEIgYAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=gDUEIgYAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'gDUEIgYAAAAJ'}]}",2022-03-18 01:39:12 UTC,mezcal development
"Morphological comparison among populations of Agave salmiana Otto ex Salm-Dyck (Asparagaceae), a species used for mezcal production in Mexico",https://www.sciencedirect.com/science/article/pii/S0367253018303700,"… Cultivated in arid zones of Mexico, it is the agave species primarily used for the production of mezcal, a traditional Mexican alcoholic beverage. In this study, we performed a …","JJ Castañeda-Nava, JM Rodríguez-Domínguez… - Flora, 2019 - Elsevier","{'summary': 'JJ Castañeda-Nava, JM Rodríguez-Domínguez… - Flora, 2019 - Elsevier'}",2022-03-18 01:39:12 UTC,mezcal development
"La influencia de los Stakeholders en la adopción de una estrategia de Proactividad Ambiental, en los negocios de mezcal del estado de Oaxaca.",https://www.researchgate.net/profile/Mayra-Ortega-Vivanco/publication/335455366_ESTRATEGIAS_INNOVADORAS_Afrontando_retos_de_la_economia_global/links/5d66bc2c458515b5b42089eb/ESTRATEGIAS-INNOVADORAS-Afrontando-retos-de-la-economia-global.pdf#page=272,… a proactive environmental strategy in small business mezcal in Oaxaca State. Under the … To test the hypothesis a structured 87 business owner’s mezcal of 5 districts in the state of …,"DJR Baños, JCJ Castañeda, MLN Delgado - … innovadoras: Afrontando los … - researchgate.net","{'summary': 'DJR Baños, JCJ Castañeda, MLN Delgado - … innovadoras: Afrontando los … - researchgate.net'}",2022-03-18 01:39:12 UTC,mezcal development
