Title,Link,Snippet,Summary,Info,Processed,Query
"El Proyecto Cancún fue el primero, en los años setenta, de varios centros de desarrollo",https://books.google.com/books?hl=es&lr=&id=QXmDOZeNJ2oC&oi=fnd&pg=PA133&dq=mezcal+pobreza&ots=PZpZGCcoLh&sig=i8CtmIjC5zaMe9Ubjq9OgrG4oGs,"… parte el descontento de los colonos más pobres hacia redes de clientelismo que redundan en … desafiado al dulce y misterioso fuego del mezcal, nuestro amigo profesionista tomaría un …","AC Guerrero - Migración, poder y procesos rurales, 2002 - books.google.com","{'summary': 'AC Guerrero - Migración, poder y procesos rurales, 2002 - books.google.com'}",2022-03-17 11:03:27 UTC,mezcal pobreza
Los indios mexicanos,https://www.jstor.org/stable/pdf/j.ctv233mtz.9.pdf,"… el alcohol y el fanatismo, tan pobres como ignorantes y .que … en la ignorancia y la pobreza más absoluta, sometidos a una … de pulque y las oilas de mezcal por los cántaros de agua y la …",AC DE CUAUHTEMOC - JSTOR,{'summary': 'AC DE CUAUHTEMOC - JSTOR'},2022-03-17 11:03:27 UTC,mezcal pobreza
Revisión comparativa de los proyectos de investigación del programa DTR,https://idl-bnc-idrc.dspacedirect.org/handle/10625/42966,"… Aunque es una de las regiones más pobres de … El mezcal es una bebida alcohólica que se obtiene de la destilación del maguey, una planta del género Agave. La Región del Mezcal …","M Ramírez - … para el Desarrollo Rural; no. 57, 2009 - idl-bnc-idrc.dspacedirect.org","{'summary': 'M Ramírez - … para el Desarrollo Rural; no. 57, 2009 - idl-bnc-idrc.dspacedirect.org'}",2022-03-17 11:03:27 UTC,mezcal pobreza
La ciudad de Gabriel Vargas en «La familia Burrón»,https://www.academia.edu/download/35080501/La_ciudad_de_Gabriel_Vargas_en_la_familia_burron.pdf,"… plena luz del día; y de los contrastes –sobre todo de los contrastes– entre ricos y pobres. Mientras los pobres, debido a que no traen ni moronas de pan en los bolsillos, «andan con el …",MCJ González - academia.edu,{'summary': 'MCJ González - academia.edu'},2022-03-17 11:03:27 UTC,mezcal pobreza
La organización campesina frente a la violencia y la cosificación capitalista,https://revistas.ucc.edu.co/index.php/di/article/view/3819,Objetivo: el artículo presenta un estudio sobre las condiciones de trabajo en una experiencia de economía social en un contexto de violencia que aglutina a campesinos del estado de …,"D Fini - DIXI, 2020 - revistas.ucc.edu.co","{'summary': 'D Fini - DIXI, 2020 - revistas.ucc.edu.co'}",2022-03-17 11:03:27 UTC,mezcal pobreza
La medicina popular y la brujería en Nuevo León y Coahuila durantelos siglos XVIII y XIX,https://dgb.uanl.mx/bitstream/handle/201504211/6252/9247.pdf?sequence=1&isAllowed=y,"… como o por qué, aquellos que un día me rociaron mezcal en la cara para quitarme el susto, al que me … Es un error pensar que la medicina tradicional es la medicina de los pobres; el …",M Neira Barragán - 1995 - dgb.uanl.mx,{'summary': 'M Neira Barragán - 1995 - dgb.uanl.mx'},2022-03-17 11:03:27 UTC,mezcal pobreza
"Jesusa en Islandia: La traducción de Hasta no verte, Jesús mío",https://via.library.depaul.edu/dialogo/vol17/iss1/16/,"… pobreza no destaca lo mejor de la gente, sino todo lo contrario. Las relaciones se caracterizan por la desconsideración y la agresión. Para los pobres… las garnachas y el mezcal. Intenté …","M Rán Guðjónsdóttir - Diálogo, 2014 - via.library.depaul.edu","{'summary': 'M Rán Guðjónsdóttir - Diálogo, 2014 - via.library.depaul.edu'}",2022-03-17 11:03:27 UTC,mezcal pobreza
"El Programa Especial para la Seguridad Alimentaria (PESA), nueva forma de extensionismo, en México",https://go.gale.com/ps/i.do?id=GALE%7CA387231765&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=21711216&p=IFME&sw=w,"… la pobreza y la inseguridad alimentaria de forma sostenible en las regiones de elevada pobreza, … empresa de productora mezcal, comercializando con marca propia y código de barras. …","JB del Moral - Spanish Journal of Rural Development, 2014 - go.gale.com","{'summary': 'JB del Moral - Spanish Journal of Rural Development, 2014 - go.gale.com'}",2022-03-17 11:03:27 UTC,mezcal pobreza
"Potencialidades y desafíos del turismo y ecoturismo en el estado de San Luis Potosí, México: retos y expectativas para alcanzar el desarrollo regional",https://riull.ull.es/xmlui/handle/915/15279,"… las condiciones de atraso, pobreza y marginación de algunas … Por su parte, la Ruta del Mezcal adquiere importancia en la … con la producción artesanal de mezcal. No obstante las …","JG Rivera González, V Vázquez Solí… - 2012 - riull.ull.es","{'summary': 'JG Rivera González, V Vázquez Solí… - 2012 - riull.ull.es', 'authors': [{'name': 'JG Rivera González', 'link': 'https://scholar.google.com/citations?user=xKe5qSMAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=xKe5qSMAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'xKe5qSMAAAAJ'}]}",2022-03-17 11:03:27 UTC,mezcal pobreza
EL OFICIO DEL RAICILLERO,https://www.scielo.br/j/mercator/a/4vxxMvsHntRt95Z7MBs5jkG/abstract/?lang=es,"… origen a una variedad de mezcales tales como el sotol… pobreza multidimensional y vulnerabilidad por carencias sociales. 8 De acuerdo a la nueva metodología de Coneval, la pobreza …","MRN Gutiérrez, AN Ochoa - Mercator (Fortaleza), 2021 - SciELO Brasil","{'summary': 'MRN Gutiérrez, AN Ochoa - Mercator (Fortaleza), 2021 - SciELO Brasil'}",2022-03-17 11:03:27 UTC,mezcal pobreza
"Inversiones extraterritoriales, crisis ambiental y acción colectiva en América Latina",https://repositorio.uasb.edu.ec/handle/10644/4681,"… Anteriormente, se había identificado (según datos de censos y encuestas de hogares) que cada uno de estos territorios había demostrado un progreso en los indicadores de pobreza, …","PE Ospina Peralta, A Bebbington, P Hollenstein… - 2015 - repositorio.uasb.edu.ec","{'summary': 'PE Ospina Peralta, A Bebbington, P Hollenstein… - 2015 - repositorio.uasb.edu.ec', 'authors': [{'name': 'A Bebbington', 'link': 'https://scholar.google.com/citations?user=kBmPS0UAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=kBmPS0UAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'kBmPS0UAAAAJ'}, {'name': 'P Hollenstein', 'link': 'https://scholar.google.com/citations?user=ek8ZFEYAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=ek8ZFEYAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'ek8ZFEYAAAAJ'}]}",2022-03-17 11:03:27 UTC,mezcal pobreza
Análisis prospectivo del potencial micorrízico y la respuesta a la inoculación con hongos de micorriza arbuscular del maguey mezcalero (Agave angustifolia haw.),http://literatura.ciidiroaxaca.ipn.mx/jspui/handle/LITER_CIIDIROAX/30,"… uso mayoritario actual es para la produción de mezcal, bebida alcohólica de gran tradición y … medios a pobres de materia orgánica y nitrógeno total, y pobres a muy pobres en fósforo …",ML Robles Martínez - 2006 - literatura.ciidiroaxaca.ipn.mx,{'summary': 'ML Robles Martínez - 2006 - literatura.ciidiroaxaca.ipn.mx'},2022-03-17 11:03:27 UTC,mezcal pobreza
Proyecto Restaurante Marcus Apicius menú internacional: sabores de la Cultura Maya, menú nacional: sabores de la Costa del Pacífico.,https://repositorio.usfq.edu.ec/handle/23000/1691,"Las practicas en el Restaurante Marcus Apicius, se toman después de haber pasado por todos los puntos de ventas de la universidad y la gran mayoría de clases de cocina, de esta … KM Erazo Galarza - 2012 – repositorio.usfq.edu.ec",{'summary': 'KM Erazo Galarza - 2012 - repositorio.usfq.edu.ec'},2022-03-17 11:03:27 UTC,mezcal pobreza
"Agave, alternativa económica para la zona de Arandas, Jal.",http://repositorio.cucba.udg.mx:8080/xmlui/bitstream/handle/123456789/5431/Garcia_Garcia_Roberto.pdf?sequence=1,"… excesivo sol, suelos delgados y pobres en nutrientes y agua, … conocido como vino de mezcal se elaboraba en Ja Nueva … si bien la producción de vino de mezcal ocupaba ya un lugar …","GG Roberto, GGF Javier - 1995 - repositorio.cucba.udg.mx","{'summary': 'GG Roberto, GGF Javier - 1995 - repositorio.cucba.udg.mx'}",2022-03-17 11:03:27 UTC,mezcal pobreza
Capital social: virtudes y limitaciones,https://repositorio.cepal.org/bitstream/handle/11362/2345/S029693_es.pdf#page=201,"… pobres se expresa mediante instrumentos muy diferentes de aquellos en los que se basa el capital social de los grupos ricos. La acción colectiva de los grupos pobres … de mezcal y, …","F Rello - … social y reducción de la pobreza en América Latina y …, 2003 - repositorio.cepal.org","{'summary': 'F Rello - … social y reducción de la pobreza en América Latina y …, 2003 - repositorio.cepal.org'}",2022-03-17 11:03:27 UTC,mezcal pobreza
el borracho y la bebida en el cancionero folclórico mexicano,https://www.academia.edu/download/56183805/11.2.1._El_borracho_y_la_bebida.pdf,"… un género que habla de la pobreza usando el tópico de la pobreza como una mancha que sólo … de Carnestolenda es del gusto general, al verse las copas llenas de tequila y de mezcal …","CL Ridaura - Revista de literaturas populares, 2007 - academia.edu","{'summary': 'CL Ridaura - Revista de literaturas populares, 2007 - academia.edu', 'authors': [{'name': 'CL Ridaura', 'link': 'https://scholar.google.com/citations?user=CGOEAUcAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=CGOEAUcAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'CGOEAUcAAAAJ'}]}",2022-03-17 11:03:27 UTC,mezcal pobreza
"Biología e importancia del sotol (Dasylirion spp). Parte II: Ecofisiología, usos e interrogantes",https://www.researchgate.net/profile/M-Humberto-Reyes-Valdes/publication/269114314_BIOLOGIA_E_IMPORTANCIA_DEL_SOTOL_Dasylirion_spp_PARTE_II_ECOFISIOLOGIA_USOS_E_INTERROGANTES/links/54827b3a0cf2e5f7ceac4f1e/BIOLOGIA-E-IMPORTANCIA-DEL-SOTOL-Dasylirion-spp-PARTE-II-ECOFISIOLOGIA-USOS-E-INTERROGANTES.pdf,"… de 7.0 y que por su pobreza en materia orgánica tienden a … En estos suelos pobres es especialmente importante la … otros licores como el tequila, mezcal y bacanora. La diferencia …","MH Reyes-Valdés, A Benavides-Mendoza… - Planta, 2013 - researchgate.net","{'summary': 'MH Reyes-Valdés, A Benavides-Mendoza… - Planta, 2013 - researchgate.net', 'authors': [{'name': 'MH Reyes-Valdés', 'link': 'https://scholar.google.com/citations?user=Q-KJwIwAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=Q-KJwIwAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'Q-KJwIwAAAAJ'}, {'name': 'A Benavides-Mendoza', 'link': 'https://scholar.google.com/citations?user=wBx6wsUAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=wBx6wsUAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'wBx6wsUAAAAJ'}]}",2022-03-17 11:03:27 UTC,mezcal pobreza
"Cuando la alimentación se hace patrimonio. Rutas gastronómicas, globalización y desarrollo local (México) When Food Becomes Heritage. Gastronomic …",https://scholar.archive.org/work/e5scd2u6enb2fmo4ucekychuca/access/wayback/http://trace.org.mx/index.php/trace/article/download/114/pdf,"… : por ejemplo, el chocolate, el mezcal o el mole; pero también … el chocolate y las pirámides”, “el mezcal y las haciendas” o “el … , los alimentos de pobres deben sufrir una descalificación y …",CE de Suremain - scholar.archive.org,{'summary': 'CE de Suremain - scholar.archive.org'},2022-03-17 11:03:27 UTC,mezcal pobreza
RESILIENCIA INSTITUCIONAL EN LA SIERRA POBLANA: EL CASO DE HUEHUETLA,https://www.researchgate.net/profile/Diosey-Lugo-Morin/publication/323931411_RESILIENCIA_INSTITUCIONAL_EN_LA_SIERRA_POBLANA_EL_CASO_DE_HUEHUETLA/links/5ab31e72458515ecebeeef62/RESILIENCIA-INSTITUCIONAL-EN-LA-SIERRA-POBLANA-EL-CASO-DE-HUEHUETLA.pdf,"… la pobreza, afectará más la seguridad alimentaria, y harán que continúen las trampas 1 de pobreza … Un ejemplo, lo constituyen los textiles y el mezcal de San Pablo Villa de Mitla en …",DR Lugo-Morin - researchgate.net,"{'summary': 'DR Lugo-Morin - researchgate.net', 'authors': [{'name': 'DR Lugo-Morin', 'link': 'https://scholar.google.com/citations?user=WsH4B-IAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=WsH4B-IAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'WsH4B-IAAAAJ'}]}",2022-03-17 11:03:27 UTC,mezcal pobreza
Mitos y realidades que se crearon entorno al culto de la Santa Muerte en México. Entrevista con la mismísima Muerte,https://www.openstarts.units.it/handle/10077/4994,"… de licores tropicalones como ron, tequila y mezcal. También traen estatuas de la deidad … Los pobres iban a parar a las fosas comunes. Mi silueta con guadaña espantaba bastante y …",F Lorusso - 2011 - openstarts.units.it,"{'summary': 'F Lorusso - 2011 - openstarts.units.it', 'authors': [{'name': 'F Lorusso', 'link': 'https://scholar.google.com/citations?user=dNgJ_zoAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=dNgJ_zoAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'dNgJ_zoAAAAJ'}]}",2022-03-17 11:03:27 UTC,mezcal pobreza
SIN MAÍZ NO HAY PAÍS. LUCHAS INDÍGENAS Y CAMPESINAS POR LA SOBERANÍA ALIMENTARIA Y UN PROYECTO DE NACIÓN EN MÉXICO/Without maize …,https://revista.fct.unesp.br/index.php/nera/article/view/4798,"… ) y la inflación disparó la pobreza rural y la … la pobreza y la exclusión social en el campo, al tiempo que crecen los programas asistencialistas y clientelares de combate a la pobreza En …","CR Wallenius, LC Bórquez - Revista Nera, 2016 - revista.fct.unesp.br","{'summary': 'CR Wallenius, LC Bórquez - Revista Nera, 2016 - revista.fct.unesp.br', 'authors': [{'name': 'CR Wallenius', 'link': 'https://scholar.google.com/citations?user=TUFTcAYAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=TUFTcAYAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'TUFTcAYAAAAJ'}]}",2022-03-17 11:03:27 UTC,mezcal pobreza
""" The year of hunger"" in New Spain, 1785-1786: corn shortage, epidemics and"" publickitchens"" for the poor",https://www.scielo.sa.cr/scielo.php?pid=S1409-469X2016000100140&script=sci_arttext&tlng=en,"… públicas para alimentar a los pobres, dar refugio de emergencia a los pobres (mujeres, niños, … También del curato de Sahuayo salió la idea de mezclar el maguey mezcal con maíz …","LM Espinosa Cortés - Diálogos Revista Electrónica de Historia, 2016 - scielo.sa.cr","{'summary': 'LM Espinosa Cortés - Diálogos Revista Electrónica de Historia, 2016 - scielo.sa.cr'}",2022-03-17 11:03:27 UTC,mezcal pobreza
"DESIGUALDAD SOCIO-ESPACIAL, INNOVACIÓN TECNOLÓGICA Y PROCESOS URBANOS",http://ru.iiec.unam.mx/4638/,"… de pobreza, su génesis y su corrección (difundido como combate). … la pobreza no puede ser entendida directamente en el pobre y lo que le rodea. La pobreza se genera, los pobres …","S DE LA VEGA ESTRADA, RE RÓZGA LUTER… - 2019 - ru.iiec.unam.mx","{'summary': 'S DE LA VEGA ESTRADA, RE RÓZGA LUTER… - 2019 - ru.iiec.unam.mx', 'authors': [{'name': 'RE RÓZGA LUTER', 'link': 'https://scholar.google.com/citations?user=aGoxd2MAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=aGoxd2MAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'aGoxd2MAAAAJ'}]}",2022-03-17 11:03:27 UTC,mezcal pobreza
"Aprovechamiento del potencial turístico natural y cultural de El Colomo, Nayarit, como estrategia para su desarrollo local",https://www.redalyc.org/pdf/4561/456145102003.pdf,"… , las reflexiones sobre la pobreza en el campo presionaron a … de pobreza y exclusión de gran parte de las comunidades … Está unida por la carretera ramal municipal de Mezcales, que …","DIG Valadez, MAF Morales, AC Dachary - Teoría y Praxis, 2014 - redalyc.org","{'summary': 'DIG Valadez, MAF Morales, AC Dachary - Teoría y Praxis, 2014 - redalyc.org'}",2022-03-17 11:03:27 UTC,mezcal pobreza
Crecimiento y sólidos solubles de Agave potatorum Zucc. inducidos por riego y fertilización,http://www.scielo.org.mx/scielo.php?pid=S0187-73802012000100009&script=sci_abstract&tlng=pt,… es estratégico en la Mixteca oaxaqueña ya que está adaptado al ambiente árido y sirve para producir mezcal de alta demanda. Se hizo un experimento para estudiar el efecto de dos …,"S Martínez Ramírez, A Trinidad Santos… - Revista fitotecnia …, 2012 - scielo.org.mx","{'summary': 'S Martínez Ramírez, A Trinidad Santos… - Revista fitotecnia …, 2012 - scielo.org.mx'}",2022-03-17 11:03:27 UTC,mezcal pobreza
SITUACIÓN Y PERSPECTIVAS DE LA ECONOMÍA Y EL COMERCIO DEL,https://repositoriodigital.ipn.mx/jspui/handle/123456789/5621,… El gasto social en la disminución de la pobreza en México. Figueroa … El Impacto de la política social y de las remesas en la evolución de la pobreza en México. 2000-2006. Celina …,"ME TAVERA CORTÉS, E SALINAS CALLEJAS - 2007 - repositoriodigital.ipn.mx","{'summary': 'ME TAVERA CORTÉS, E SALINAS CALLEJAS - 2007 - repositoriodigital.ipn.mx', 'authors': [{'name': 'ME TAVERA CORTÉS', 'link': 'https://scholar.google.com/citations?user=ENStz3cAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=ENStz3cAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'ENStz3cAAAAJ'}]}",2022-03-17 11:03:27 UTC,mezcal pobreza
Los productores del campo en Oaxaca,https://www.redalyc.org/pdf/747/74791710.pdf,"… silvestres o cultivados, con los cuales se fabrican mezcal, fibras, alimentos y mieles, entre … en la pobreza extrema y el estado está considerado dentro de los ocho más pobres del país. …","T Carrasco - Alteridades, 1999 - redalyc.org","{'summary': 'T Carrasco - Alteridades, 1999 - redalyc.org'}",2022-03-17 11:03:27 UTC,mezcal pobreza
"Giglia, Angela (2018). Renovación urbana, modos de habitar y desigualdad en la Ciudad de México. México: Universidad Autónoma Metropolitana/Juan …",http://www.scielo.org.mx/pdf/educm/v34n2/2448-6515-educm-34-02-443.pdf,"… paralizar las obras del Museo del Tequila y Mezcal, debido a que el recinto lo desplazaría … de Lanzagorta) y expulsar a los pobres, quienes mediante diferentes estrategias buscan …","A Hernández Cordero - Estudios demográficos y urbanos, 2019 - scielo.org.mx","{'summary': 'A Hernández Cordero - Estudios demográficos y urbanos, 2019 - scielo.org.mx', 'authors': [{'name': 'A Hernández Cordero', 'link': 'https://scholar.google.com/citations?user=no-rXbIAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=no-rXbIAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'no-rXbIAAAAJ'}]}",2022-03-17 11:03:27 UTC,mezcal pobreza
Mercados y desarrollo local sustentable,http://ru.iiec.unam.mx/4991/,… los sistemas y la disminución de la pobreza y la desigualdad, 3) … de base de las zonas rurales: la pobreza y la desigualdad. … de la producción artesanal del mezcal: la denominación de … MC Renard Hubert - 2016 – ru.iiec.unam.mx,{'summary': 'MC Renard Hubert - 2016 - ru.iiec.unam.mx'},2022-03-17 11:03:27 UTC,mezcal pobreza
"Renovación urbana, modos de habitar y desigualdad en la Ciudad de México",https://www.jstor.org/stable/26606118,"… paralizar las obras del Museo del Tequila y Mezcal, debido a que el recinto lo desplazaría … de Lanzagorta) y expulsar a los pobres, quienes mediante diferentes estrategias buscan …",AH Cordero - 2019 - JSTOR,"{'summary': 'AH Cordero - 2019 - JSTOR', 'authors': [{'name': 'AH Cordero', 'link': 'https://scholar.google.com/citations?user=no-rXbIAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=no-rXbIAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'no-rXbIAAAAJ'}]}",2022-03-17 11:03:27 UTC,mezcal pobreza
Malcolm Lowry: México es paradisiaco e indudablemente infernal,http://148.206.79.158/bitstream/handle/11191/1475/Malcolm_Lowry_no_11.pdf?sequence=1,"… grandeza monumental que la explotación y la pobreza extrema. Lowry vivió los sucesos más … ; el mezcal así bebido es, por lo tanto, una bebida civilizada. Pero el mezcal. según dicen, …",O Mata Juárez - 1998 - 148.206.79.158,{'summary': 'O Mata Juárez - 1998 - 148.206.79.158'},2022-03-17 11:03:27 UTC,mezcal pobreza
"EL CONSEJO REGIONAL DE LA MONTAÑA DE GUERRERO, AGENTE DINÁMICO PARA EL DESARROLLO LOCAL.",http://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=01887394&AN=133403750&h=hXB%2FFIif8sDlTMJO8OEFxvoTIT2pikci6VuwudChWP%2FbNK1bb18U5GpF%2FVEAeI8VpXoYzLiA%2B2wHjNdMQ3QTLQ%3D%3D&crl=c,… Surgió como una alternativa para buscar superar la pobreza extrema y las condiciones de explotación de los habitantes de las comunidades indígenas de La Montaña de Guerrero. Es …,"I Paulino-Cano, JI Olvera-Hernández… - …, 2018 - search.ebscohost.com","{'summary': 'I Paulino-Cano, JI Olvera-Hernández… - …, 2018 - search.ebscohost.com', 'authors': [{'name': 'JI Olvera-Hernández', 'link': 'https://scholar.google.com/citations?user=tfGABUUAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=tfGABUUAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'tfGABUUAAAAJ'}]}",2022-03-17 11:03:27 UTC,mezcal pobreza
"EL CONSEJO REGIONAL DE LA MONTAÑA DE GUERRERO, AGENTE DINÁMICO PARA EL DESARROLLO LOCAL",https://mail.revista-agroproductividad.org/index.php/agroproductividad/article/view/1260,… Surgió como una alternativa para buscar superar la pobreza extrema y las condiciones de explotación de los habitantes de las comunidades indígenas de La Montaña de Guerrero. Es …,"A Delgado-Alvarado - Agro Productividad, 2018 - mail.revista-agroproductividad.org","{'summary': 'A Delgado-Alvarado - Agro Productividad, 2018 - mail.revista-agroproductividad.org'}",2022-03-17 11:03:27 UTC,mezcal pobreza
"Desarrollo territorial, ambiente y coaliciones extraterritoriales","https://repositorio.uasb.edu.ec/bitstream/10644/3334/1/Ospina,%20P-CON-009-Desarrollo%20terr-Jamas.pdf","… mico, la reducción de sus niveles de pobreza, la reducción de sus niveles de desigualdad y … ) o las conexiones con las certificadoras de mezcal en Oaxaca (México). La conexión en …","PE Ospina Peralta, A Bebbington, P Hollenstein… - 2012 - repositorio.uasb.edu.ec","{'summary': 'PE Ospina Peralta, A Bebbington, P Hollenstein… - 2012 - repositorio.uasb.edu.ec', 'authors': [{'name': 'A Bebbington', 'link': 'https://scholar.google.com/citations?user=kBmPS0UAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=kBmPS0UAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'kBmPS0UAAAAJ'}, {'name': 'P Hollenstein', 'link': 'https://scholar.google.com/citations?user=ek8ZFEYAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=ek8ZFEYAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'ek8ZFEYAAAAJ'}]}",2022-03-17 11:03:27 UTC,mezcal pobreza
Definiendo al indígena salvadoreño,https://www.camjol.info/index.php/WANI/article/view/858,"… Aunque la pobreza golpea con mayor fuerza a las … el criterio de pobreza ya que hay demasiados pobres en el país, … saco pequeño hecho de fibra de mezcal con un cinto para …","JE Lemus - Wani, 2010 - camjol.info","{'summary': 'JE Lemus - Wani, 2010 - camjol.info', 'authors': [{'name': 'JE Lemus', 'link': 'https://scholar.google.com/citations?user=EPkzS4EAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=EPkzS4EAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'EPkzS4EAAAAJ'}]}",2022-03-17 11:03:27 UTC,mezcal pobreza
La medicina popular y la brujería en Nuevo León y Coahuila durante los siglos XVIII y XIX,http://elpajarorojo.com/wp-content/uploads/2015/12/La-Medicina-Popular-y-Ia-Brujeria-en-Nuevo-Leon-y-Coahuila-Durante-los-Siglos-XVIII-y-XIX.pdf,"… como o por qué, aquellos que un día me rociaron mezcal en la cara para quitarme el susto, al que me … Es un error pensar que la medicina tradicional es la medicina de los pobres; el …",MN Barragán - 1995 - elpajarorojo.com,{'summary': 'MN Barragán - 1995 - elpajarorojo.com'},2022-03-17 11:03:27 UTC,mezcal pobreza
Los alimentos fermentados,https://revistaciencia.amc.edu.mx/images/revista/58_2/PDF/11-419.pdf,"… los principales, por lo que los indígenas pobres no tenían más remedio que tomar una bebida … También dice haber oído llamar mexcalli a un licor hecho con mezcal o maguey cocido, “…","MLE Hurtado, MGE Hurtado - revistaciencia.amc.edu.mx","{'summary': 'MLE Hurtado, MGE Hurtado - revistaciencia.amc.edu.mx'}",2022-03-17 11:03:27 UTC,mezcal pobreza
Ingeniero Biotecnólogo,https://www.academia.edu/download/52160589/calculos_de_destilacion_alambique.pdf,"… , en el sentido de que este mezcal es típico de un agave o … La infraestructura para procesar este mezcal sonorense es … Sonora registra altos niveles de pobreza y marginación y es …",DJM Aguayo - 2006 - academia.edu,{'summary': 'DJM Aguayo - 2006 - academia.edu'},2022-03-17 11:03:27 UTC,mezcal pobreza
Una Contribución a la Economía Ecológica: Actividades No-proletarias Generadoras de Ingresos,https://www.eumed.net/libros-gratis/2010a/647/647.zip,… con la intención de agregar valor al mezcal. Los espacios en los que se comercializa este … pobreza que dominan la mayor parte de los territorios rurales de los continentes más pobres …,E Ortiz - eumed.net,{'summary': 'E Ortiz - eumed.net'},2022-03-17 11:03:27 UTC,mezcal pobreza
"Economía, estufas Lorena y problemas en la salud",https://www.redalyc.org/pdf/757/75749285004.pdf,"… En los hogares pobres de los países en desarrollo la leña, el carbón vegetal y otros combustibles sólidos (principalmente residuos de cosechas agrícolas y carbón) se queman a me…","MAV Calvo, AC Leónnal - Revista de Geografía Agrícola, 2015 - redalyc.org","{'summary': 'MAV Calvo, AC Leónnal - Revista de Geografía Agrícola, 2015 - redalyc.org'}",2022-03-17 11:03:27 UTC,mezcal pobreza
Os efeitos do NAFTA na destruição do México para justificar políticas comerciais transnacionais e alterações na cultura alimentar,https://www.revistas.usp.br/revistaingesta/article/view/166966,"… elementos tradicionais da cozinha mexicana, como mezcal, huitlacoche (espiga de milho … marketing de alimentos; o programa Anti-Pobreza que prospera junto da Cruzada Contra a …","ER Coelho-Costa - Revista Ingesta, 2020 - revistas.usp.br","{'summary': 'ER Coelho-Costa - Revista Ingesta, 2020 - revistas.usp.br'}",2022-03-17 11:03:27 UTC,mezcal pobreza
Los “gallos” sinaloenses y la música popular,https://www.academia.edu/download/35093311/Simonett_Arenas_Narcocorridos_2007.pdf,"… Soy sinaloense y me gusta la tambora / tomo el tequila, mezcal o bacanora pues con la … Muchos pobres sienten que no tienen nada que perder, excepto la vida; ésta que, sin embargo, …","H Simonett - ARENAS. Revista Sinaloense de Ciencias Sociales, 2007 - academia.edu","{'summary': 'H Simonett - ARENAS. Revista Sinaloense de Ciencias Sociales, 2007 - academia.edu'}",2022-03-17 11:03:27 UTC,mezcal pobreza
Estudio de factibilidad financiera de la elaboración de bebidas autóctonas de la zona de Cundinamarca (Colombia) en Puebla (México).,https://repository.uniminuto.edu/handle/10656/4610,"En los últimos años, el auge que ha tenido en México las bebidas autóctonas en el mercado comercial (sobre todo pulque y mezcal) ha sido mucho, con lo cual han ido desvirtuando la …",CY Melo Guzmán - 2016 - repository.uniminuto.edu,{'summary': 'CY Melo Guzmán - 2016 - repository.uniminuto.edu'},2022-03-17 11:03:27 UTC,mezcal pobreza
