Title,Link,Snippet,Summary,Info,Processed,Query
"Evaluación de tres métodos de reproducción del penco azul (Agave americana), en la Parroquia Tocachi, Cantón Pedro Moncayo Provincia Pichincha",https://dspace.ups.edu.ec/handle/123456789/5068,"… son originarias del continente americano, con la mayor concentración de especies nativas de México en donde se les conoce con los nombres comunes de ""magueyes"" o ""mezcales"". …",JC Duque Sánchez - 2013 - dspace.ups.edu.ec,{'summary': 'JC Duque Sánchez - 2013 - dspace.ups.edu.ec'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Estudio de mercado del chorizo rojo y verde en el Valle de Toluca,http://ri.uaemex.mx/oca/view/20.500.11799/14310/1/405674.pdf,"… denominaciones de origen. Los productos diferenciados son una oportunidad por parte de la pequeña y mediana producción y para el acceso a mercados, para lo cual es necesario la …","VV Salinas Valdés, A Espinoza Ortega - 2013 - ri.uaemex.mx","{'summary': 'VV Salinas Valdés, A Espinoza Ortega - 2013 - ri.uaemex.mx', 'authors': [{'name': 'A Espinoza Ortega', 'link': 'https://scholar.google.com/citations?user=zfspw1kAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=zfspw1kAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'zfspw1kAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
LOS MARIACHIS CALLARON,https://www.academia.edu/download/63407535/Los_mariachis_callaron.pdf,"… de Origen del Mezcal en 2006, del Tequila en 1977, la Charanda en 2003 y el Queso Cotija en 2005, seguido de las marcas colectivas a la Guitarra de Paracho en 2006 y el Cobre …",JAM Ayala - academia.edu,{'summary': 'JAM Ayala - academia.edu'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Proceso de elaboración de las bebidas alcohólicas,https://www.academia.edu/download/54252904/ASPECTOS_TOXICOLOGICOS.pdf#page=83,"… Reposo El mezcal destilado se vacía en barricas … mezcal El gusano (hypoptaagavis) es el que le da valor adicional a una botella de mezcal, es como el sello de calidad de un mezcal …","JTMC ESTRADA - … toxicológicos, psicológicos y sociales relacionados con … - academia.edu","{'summary': 'JTMC ESTRADA - … toxicológicos, psicológicos y sociales relacionados con … - academia.edu'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
MÉXICO EN LAS COPLAS,https://www.jstor.org/stable/pdf/j.ctvhn07z8.6.pdf,"… Lugares que nos remiten al origen, a la separación, al recuerdo de un espacio … referencias a lugares:[...] como denominación particular de aquellas coplas que nos hablan del contorno …",MTM DE LA PEÑA - JSTOR,{'summary': 'MTM DE LA PEÑA - JSTOR'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
DETERMINACIÓN DEL COMPORTAMIENTO VISCOELÁSTICO Y MODELO REOLÓGICO EN LAS FIBRAS DE HOJAS DEL Agave angustifolia Haw,https://repositoriodigital.ipn.mx/handle/123456789/15739,"… Los lugares en donde se realizará la selección, serán cultivos de la zona de la denominación de origen del mezcal en el estado de Oaxaca, que corresponden a los distritos de San …",LA Rios Santos - 2011 - repositoriodigital.ipn.mx,{'summary': 'LA Rios Santos - 2011 - repositoriodigital.ipn.mx'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
GEOGRAPHICAL INDICATIONS FOR AGROBIODIVERSITY PRODUCTS?,http://www.abs-initiative.info/uploads/media/Geographical_Indications_for_Agrobiodiversity_Products_-_Juliana_Santilli.pdf,"… of mezcal includes the states of Durango, Guerrero, Oaxaca, San Luis Potosí, and Zacatecas, but mezcal is … mezcal cannot be sold under this name (mezcal) when produced outside the …",J Santilli - abs-initiative.info,{'summary': 'J Santilli - abs-initiative.info'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Análisis proteómico diferencial de los estados de desarrollo de embriones somáticos de Agave americana L,http://repositoriodigital.tuxtla.tecnm.mx/xmlui/handle/123456789/3120,… se destinan para la obtención de bebidas alcohólicas con denominación de origen como el tequila y el mezcal dándole así una gran fuente de recursos económicos para la población. …,ML Ramírez Merchant - 2013 - repositoriodigital.tuxtla.tecnm.mx,{'summary': 'ML Ramírez Merchant - 2013 - repositoriodigital.tuxtla.tecnm.mx'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"Morphological Characterization of Agave tequilana Weber Variety azul (Asparagaceae) under Cultivation in the Municipality of Llera, Tamaulipas, Mexico",https://www.scirp.org/journal/paperinformation.aspx?paperid=99613,"… Mezcal is another agave-based beverage made from mainly the species Agave angustiofolia L., Agave asperrima Jacobi, Agave potatorum Zucc and Agave salmiana Otto ex Salm-Dyck…","A Vázquez-Acosta, J Treviño-Carreón… - Open Journal of …, 2020 - scirp.org","{'summary': 'A Vázquez-Acosta, J Treviño-Carreón… - Open Journal of …, 2020 - scirp.org', 'authors': [{'name': 'J Treviño-Carreón', 'link': 'https://scholar.google.com/citations?user=t1by7hYAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=t1by7hYAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 't1by7hYAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"Caracterización de saponinas de Agave durangensis y salmiana, y su efecto en la pared y membrana celular de Kluyveromyces marxianus y Saccharomyces …",https://ciatej.repositorioinstitucional.mx/jspui/handle/1023/421,… El mezcal es una bebida destilada que ha sido protegida por una denominación de origen. De acuerdo con esta el mezcal puede ser producido a partir de diferentes especies de …,EMA VALLE - 2016 - ciatej.repositorioinstitucional.mx,{'summary': 'EMA VALLE - 2016 - ciatej.repositorioinstitucional.mx'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
IMPLEMENTACION PARA SU VALIDACION DE METODOS DE ENSAYO PARA DETERMINAR CALIDAD DE TEQUILA COMITECO,http://repositoriodigital.tuxtla.tecnm.mx/xmlui/handle/123456789/3010,… El presente trabajo consiste en la implementación para la validación de métodos de ensayo para determinar calidad de mezcal comiteco de acuerdo a la Norma Oficial …,"P Hernández, M Victoria - 2011 - repositoriodigital.tuxtla.tecnm.mx","{'summary': 'P Hernández, M Victoria - 2011 - repositoriodigital.tuxtla.tecnm.mx'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
El sector vitivinícola de Baja California: un estudio de su competitividad,https://www.researchgate.net/profile/Lino-Ruiz-3/publication/328343059_El_sector_vitivinicola_de_Baja_California_un_estudio_de_su_competitividad/links/5bc75bc192851cae21a8c873/El-sector-vitivinicola-de-Baja-California-un-estudio-de-su-competitividad.pdf#page=53,"… incorporado otros factores culturales y de gobierno que han mermado de alguna forma su estructura comercial: a) consumo de bebidas alcohólicas como el tequila, cerveza y mezcal; b…","LM Ruiz, JAW Lozano - Agronegocios en México - researchgate.net","{'summary': 'LM Ruiz, JAW Lozano - Agronegocios en México - researchgate.net', 'authors': [{'name': 'LM Ruiz', 'link': 'https://scholar.google.com/citations?user=u8hDqEkAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=u8hDqEkAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'u8hDqEkAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Las indicaciones geográficas en el contexto internacional y regional. Perspectivas de su regulación.,http://estadisticas.sieca.int/documentos/ver/202155112216512_Indicaciones%20Geogr%C3%A1ficas%20en%20el%20contexto%20internacional%20y%20regional.pdf,"… Debe distinguirse entre la titularidad de la denominación de origen y la titularidad del derecho de usar tal denominación. La denominación de origen es un bien público, per- …",AM Pacón - estadisticas.sieca.int,{'summary': 'AM Pacón - estadisticas.sieca.int'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"First Recorded Occurrence and New Hosts of Acanthoderes (pardalisia) funeraria Bates, 18611 at Durango, Mexico",https://bioone.org/journals/southwestern-entomologist/volume-46/issue-4/059.046.0416/First-Recorded-Occurrence-and-New-Hosts-of-Acanthoderes-pardalisia-funeraria/10.3958/059.046.0416.full,"… In the State of Durango, the genus has great ecological, economic, and cultural importance, because it is the main raw material in production of mezcal, demand for which has increased …","JL Reyes-Muñoz, LA Uribe-Ordóñez… - Southwestern …, 2021 - BioOne","{'summary': 'JL Reyes-Muñoz, LA Uribe-Ordóñez… - Southwestern …, 2021 - BioOne', 'authors': [{'name': 'JL Reyes-Muñoz', 'link': 'https://scholar.google.com/citations?user=97F5LfoAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=97F5LfoAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '97F5LfoAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"El turismo de nostalgia en un municipio rural en Jalisco, México. Caracterización de la actividad y evaluación de sus impactos socioculturales",https://www.researchgate.net/profile/Fernando-Manzo-Ramos/publication/334068232_El_turismo_de_nostalgia_en_un_municipio_rural_en_Jalisco_Mexico_Caracterizacion_de_la_actividad_y_evaluacion_de_sus_impactos_socioculturales_en_las_comunidades_receptoras_y_los_turistas_de_nostalgia/links/5d1556fd299bf1547c8422b3/El-turismo-de-nostalgia-en-un-municipio-rural-en-Jalisco-Mexico-Caracterizacion-de-la-actividad-y-evaluacion-de-sus-impactos-socioculturales-en-las-comunidades-receptoras-y-los-turistas-de-nostalgia.pdf,"El presente estudio tuvo como objetivo identificar los impactos socioculturales que genera el turismo de nostalgia que se desarrolla en Jesús María, Jalisco, durante su fiesta patronal …","M Serratos-Jiménez, F Manzo-Ramo - 2019 - researchgate.net","{'summary': 'M Serratos-Jiménez, F Manzo-Ramo - 2019 - researchgate.net'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"Lo inacabado del Queso Paipa: materialidades orgánicas, actores diversos y valores heterogéneos",https://repository.urosario.edu.co/handle/10336/20439,… la denominación de origen (DO) que le había sido otorgada por la Superintendencia de Industria y Comercio en el 2012. La DO parte del principio francés del terroir que confiere las …,PM Carvajal Hernández - 2019 - repository.urosario.edu.co,{'summary': 'PM Carvajal Hernández - 2019 - repository.urosario.edu.co'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Aguardientes y licores,https://www.mercasa.es/media/publicaciones/229/1477845826_Alimentos_con_historia_aguardientes_y_licores.pdf,"… y entre ellos tuvo especial importancia el mezcal, una bebida fermentada de variada … procedente del ágave azul, que tiene Denominación de Origen y que puede elaborase en los …","ID Yubero - Distribución y consumo, 2016 - mercasa.es","{'summary': 'ID Yubero - Distribución y consumo, 2016 - mercasa.es'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Principales tratados comerciales de México en el mundo,https://www.eumed.net/libros-gratis/actas/2017/desarrollo-empresarial/1-principales-tratados-comerciales.pdf,"… En este tratado los países de Canadá y Estados Unidos estipularon el reconocimiento del tequila y el mezcal como productos distintivos deMéxico. En consecuencia, Canadá y …",A Rangel - 2017 - eumed.net,{'summary': 'A Rangel - 2017 - eumed.net'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"UN ANÁLISIS DEL CAPITAL SOCIAL DESDE LAS PERSPECTIVAS DE BOURDIEU, COLEMAN Y PUTMAN, DIFERENCIAS Y COINCIDENCIAS TEÓRICAS.",https://www.realidadeconomica.umich.mx/index_files/un_analisis_del_capital_social_desde_las_perspectivas_6.pdf,"… situado en la zona que cuenta con la denominación de origen, de dicha bebida alcohólica. En los … En: En lo ancestral hay futuro: del tequila, los mezcales y otros agaves, editado por P. …","MRR de Vivar Mercadillo, RG Monge, MCEC Sánchez - realidadeconomica.umich.mx","{'summary': 'MRR de Vivar Mercadillo, RG Monge, MCEC Sánchez - realidadeconomica.umich.mx', 'authors': [{'name': 'MRR de Vivar Mercadillo', 'link': 'https://scholar.google.com/citations?user=pmWx5hUAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=pmWx5hUAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'pmWx5hUAAAAJ'}, {'name': 'RG Monge', 'link': 'https://scholar.google.com/citations?user=B5wD4VUAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=B5wD4VUAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'B5wD4VUAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Caracterización de levaduras nosaccharomyces para la producción de tequila con un perfil aromático específico,https://oatao.univ-toulouse.fr/17440/7/segura_garcia_2.pdf,"… Las levaduras que se utilizaron fueron obtenidas de la colección de cepas de CIATEJ, las cuales se aislaron de procesos de fermentación artesanal de mezcal de los estados de …",LE Segura García - 2016 - oatao.univ-toulouse.fr,"{'summary': 'LE Segura García - 2016 - oatao.univ-toulouse.fr', 'authors': [{'name': 'LE Segura García', 'link': 'https://scholar.google.com/citations?user=icFMI1IAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=icFMI1IAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'icFMI1IAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
FACULTAD DE CIENCIAS QUÍMICAS ESCUELA DE BIOQUÍMICA Y FARMACIA,http://dspace.ucuenca.edu.ec/bitstream/123456789/5603/1/TESIS.pdf,"El objetivo fue realizar un estudio comparativo del rendimiento alcohólico de tequila a partir de diferentes fermentos (Cepa de Saccharomyces cerevisiae del fermento artesanal, …",JIG QUINDE - dspace.ucuenca.edu.ec,{'summary': 'JIG QUINDE - dspace.ucuenca.edu.ec'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Potencial energético de residuos de ocho cultivos agrícolas en México,https://www.researchgate.net/profile/B-Velazquez-Marti/publication/357872051_Cuadernos_Red_Iberomasa_2020/links/61e4873870db8b034c9d761d/Cuadernos-Red-Iberomasa-2020.pdf#page=40,"… La diferencia entre esta bebida y otros mezcales radica en que se fabrica industrialmente, con normas de calidad, y tiene una denominación de origen (Morales-Rodríguez, 2008). …","A Carrillo-Parra, VD Núñez-Retana… - … DE LOS PROCESOS … - researchgate.net","{'summary': 'A Carrillo-Parra, VD Núñez-Retana… - … DE LOS PROCESOS … - researchgate.net', 'authors': [{'name': 'A Carrillo-Parra', 'link': 'https://scholar.google.com/citations?user=QJXlSZwAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=QJXlSZwAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'QJXlSZwAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Understanding the Biosynthetic Changes that Give Origin to the Distinctive Flavor of Sotol: Microbial Identification and Analysis of the Volatile Metabolites Profiles …,https://www.mdpi.com/770754,"… for mezcal and tequila report alcoholic fermentation efficiency values of 34.9–39% in mezcal [23] and 33–34% in tequila [24]. Similarly, in these works, there was an activity of mixed …","FJ Zavala-Díaz de la Serna, R Contreras-López… - Biomolecules, 2020 - mdpi.com","{'summary': 'FJ Zavala-Díaz de la Serna, R Contreras-López… - Biomolecules, 2020 - mdpi.com', 'authors': [{'name': 'FJ Zavala-Díaz de la Serna', 'link': 'https://scholar.google.com/citations?user=bFfpqzEAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=bFfpqzEAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'bFfpqzEAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Los nuevos desafíos a la integración en la economía mundial,https://books.google.com/books?hl=es&lr=&id=ifebDwAAQBAJ&oi=fnd&pg=PA3&dq=mezcal+denominacion+de+origen&ots=kXytb8xVYy&sig=RWNPdTi8CfRLttSlk_enTPmHbJY,"… Al hacerlo, promovieron estrategias que contribuyeron a la estandarización e industrialización del tequila (y más tarde del mezcal)». Es el caso propiciado por la Norma Oficial …","J de Pablo Valenciano, JU Toril - 2019 - books.google.com","{'summary': 'J de Pablo Valenciano, JU Toril - 2019 - books.google.com', 'authors': [{'name': 'J de Pablo Valenciano', 'link': 'https://scholar.google.com/citations?user=4iV8WJEAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=4iV8WJEAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '4iV8WJEAAAAJ'}, {'name': 'JU Toril', 'link': 'https://scholar.google.com/citations?user=jyHyNEIAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=jyHyNEIAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'jyHyNEIAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Tratado de Asociación Transpacífico (TPP): Retos y Oportunidades para México,http://bibliodigitalibd.senado.gob.mx/handle/123456789/3270,"… Un tema también clave en el acceso a mercados en este sector fue el reconocimiento de 16 denominaciones de origen como son tequila, mezcal, bacanora, sotol, charanda, café de …",LM De la Mora - 2016 - bibliodigitalibd.senado.gob.mx,{'summary': 'LM De la Mora - 2016 - bibliodigitalibd.senado.gob.mx'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Caracterización molecular de mutantes de Agave tequilana inducidas con radiación gamma Co60 y su efecto en la acumulación de fructooligosacáridos,http://www.scielo.org.mx/scielo.php?pid=S0188-62662020000100104&script=sci_arttext,"… dentro del territorio protegido por la Denominación de Origen Tequila (DOT) que cubre los … En lo ancestral hay futuro: del tequila, los mezcales y otros agaves (pp. 67-82). Mérida, …","A Ángeles-Espino, HE Dimas-Estrada… - Acta …, 2020 - scielo.org.mx","{'summary': 'A Ángeles-Espino, HE Dimas-Estrada… - Acta …, 2020 - scielo.org.mx'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
y su impacto en la gastronomía en México,https://www.academia.edu/download/31800894/La_gastronomia_mexcana_y_la_perdida_de_biodiversidad.pdf,"… las denominaciones de origen son una expresión, estén vinculadas con el origen geográfico de … provenientes de la tierra; como ejemplos se tienen el tequila, chile habanero y mezcal. …","FCV González, VDB García - academia.edu","{'summary': 'FCV González, VDB García - academia.edu', 'authors': [{'name': 'FCV González', 'link': 'https://scholar.google.com/citations?user=MMMyvmgAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=MMMyvmgAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'MMMyvmgAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"Elaboración y aplicación en cocteleria, de alcohol obtenido a base del extracto de la cabuya (Agave americano)",http://dspace.espoch.edu.ec/handle/123456789/9626,"… El pulque es una bebida muy nutritiva, que a diferencia del tequila y el mezcal tiene una baja tasa alcohólica debido a que se produce por fermentación. Del Agave se hace también …",FK Espín Villarroel - 2013 - dspace.espoch.edu.ec,{'summary': 'FK Espín Villarroel - 2013 - dspace.espoch.edu.ec'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
CAPÍTULO II COMPETITIVIDAD GASTRONÓMICA. PROPUESTA DE FACTORES TANGIBLES E INTANGIBLES PARA SU DETERMINACIÓN: ANÁLISIS DE …,https://ipn.elsevierpure.com/files/48394042/Turismo_y_gastronomi_a..._marzo_8_FINAL_C.pdf#page=45,El posicionamiento global en el mercado de un elemento que funge como motivación para el desplazamiento de una corriente turística es determinante para su elección," el caso de la … MG Castillo-Ortiz, EO Pérez-Contreras - TURISMO Y GASTRONOMÍA – ipn.elsevierpure.com","{'summary': 'MG Castillo-Ortiz, EO Pérez-Contreras - TURISMO Y GASTRONOMÍA - ipn.elsevierpure.com'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Vinculación del CA de DI de la UACJ con empresa sotolera local para desarrollo e implementación de proyectos de profesores investigadores y estudiantes de último …,http://148.210.21.170/handle/20.500.11961/9833,"… El sotol cuenta con denominación de origen en los estados de Chihuahua, Durango y … del uso del bagazo resultante en la fabricación de la bebida alcohólica denominada Mezcal [12]. …","L Soto Nogueira - Instituto de Arquitectura Diseño y Arte, 2019 - 148.210.21.170","{'summary': 'L Soto Nogueira - Instituto de Arquitectura Diseño y Arte, 2019 - 148.210.21.170'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Tratados Comerciales de México,https://hopelchen.tecnm.mx/principal/sylabus/fpdb/recursos/r126200.PDF,… ➢ Reconocimiento de productos distintivos como el tequila y el mezcal. … Distinción de productos como tequila y mezcal. Compensación como medida de salvaguarda al país …,"S de Política Exterior… - … , Información y Análisis, 2008 - hopelchen.tecnm.mx","{'summary': 'S de Política Exterior… - … , Información y Análisis, 2008 - hopelchen.tecnm.mx'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
How the Gringos Stole Tequila: The Modern Age of Mexico's Most Traditional Spirit,https://books.google.com/books?hl=es&lr=&id=9-QLCAAAQBAJ&oi=fnd&pg=PP1&dq=mezcal+denominacion+de+origen&ots=lOPvzuiL-Y&sig=jU-ymVf-gY8JVGsPz5WyYZG5n0A,"… Like its predecessor mezcal, tequila is distilled from the agave plant. But by law, the agave … that mezcal is the wider category of agave-based spirits and that tequila is really just mezcal …",C Martineau - 2015 - books.google.com,{'summary': 'C Martineau - 2015 - books.google.com'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
El tóxico en la historia de la humanidad,http://rephip.unr.edu.ar/handle/2133/18229,La heterogeneidad de consumos ha variado según las épocas y contextos sociales. Alcohol y tóxicos ha habido siempre. Pero hoy hablamos de una moderna posición del sujeto ante …,CI Gangli - 2020 - rephip.unr.edu.ar,{'summary': 'CI Gangli - 2020 - rephip.unr.edu.ar'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
SEGUNDA SECCION PODER EJECUTIVO SECRETARIA DE ECONOMIA,https://www.inforural.com.mx/wp-content/uploads/2016/03/DOF-SE-290216.pdf,"… En ningún caso se podrá utilizar el nombre de una bebida alcohólica con denominación de origen o la palabra agave, como aromatizante u otro análogo; ni de ninguna otra bebida …",DE PRUEBA - inforural.com.mx,{'summary': 'DE PRUEBA - inforural.com.mx'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Evaluación del potencial productivo del Agave tequilana como materia prima en la producción de etanol combustible,http://bibliotecavirtual.dgb.umich.mx:8083/xmlui/handle/DGB_UMICH/4856,"… , usos religiosos, textiles, construcción e incluso usos ornamentales, aunque principalmente se ha usado para la producción de bebidas alcohólicas, siendo el tequila y el mezcal las …",T Méndez Romero - 2015 - bibliotecavirtual.dgb.umich.mx,{'summary': 'T Méndez Romero - 2015 - bibliotecavirtual.dgb.umich.mx'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
PROYECTOS DE CUERPOS ACADÉMICOS CON LÍNEAS FORMATIVAS,https://www.itson.mx/publicaciones/Documents/rada/Proyectos%20de%20cuerpo%20academicos.pdf,… También encontraron concentraciones relativamente bajas en comparación con otros destilados como el mezcal y el tequila. Según un estudio realizado en donde se cuantificaron los …,"MU Murrieta, MJC Gracia, MBEO Acosta - itson.mx","{'summary': 'MU Murrieta, MJC Gracia, MBEO Acosta - itson.mx', 'authors': [{'name': 'MU Murrieta', 'link': 'https://scholar.google.com/citations?user=g0crX2oAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=g0crX2oAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'g0crX2oAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Bebidas Alcohólicas y Riesgos Sanitarios.,http://www.alcoholinformate.org.mx:8181/jspui/bitstream/123456789/37/4/BEBIDAS%20ALCOHOLICAS%20Y%20RIESGOS%20SANITARIOS.pdf,"… el tequila, nuestra denominación de origen más solvente, se … Me gusta, cuando voy a Oaxaca, tomar mezcal con la comida … Así, estos dos vasitos de mezcal tienen otro sentido y me …","R Guerra Díaz, JM Gordillo Santiago… - 2005 - alcoholinformate.org.mx","{'summary': 'R Guerra Díaz, JM Gordillo Santiago… - 2005 - alcoholinformate.org.mx'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Bebidas Alcohólicas y Riesgos Sanitarios.,http://www.alcoholinformate.org.mx:8181/jspui/bitstream/123456789/37/4/BEBIDAS%20ALCOHOLICAS%20Y%20RIESGOS%20SANITARIOS.pdf,"… el tequila, nuestra denominación de origen más solvente, se … Me gusta, cuando voy a Oaxaca, tomar mezcal con la comida … Así, estos dos vasitos de mezcal tienen otro sentido y me …","R Guerra Díaz, JM Gordillo Santiago… - 2005 - alcoholinformate.org.mx","{'summary': 'R Guerra Díaz, JM Gordillo Santiago… - 2005 - alcoholinformate.org.mx'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"Estrategias de valorización de los quesos artesanales de Aculco, Estado de México",http://ri.uaemex.mx/handle/20.500.11799/109821,… geográfico concreto y poseen cualidades o reputación derivadas específicamente de su lugar de origen. Mientras que define a la Denominación de Origen como el nombre de una …,HY Fernández Sánchez - 2020 - ri.uaemex.mx,"{'summary': 'HY Fernández Sánchez - 2020 - ri.uaemex.mx', 'authors': [{'name': 'HY Fernández Sánchez', 'link': 'https://scholar.google.com/citations?user=OSVedogAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=OSVedogAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'OSVedogAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Los nuevos desafíos a la integración en la economía mundial,https://www.torrossa.com/gs/resourceProxy?an=4561534&publisher=FZW949,"… Al hacerlo, promovieron estrategias que contribuyeron a la estandarización e industrialización del tequila (y más tarde del mezcal)». Es el caso propiciado por la Norma Oficial …","P Valenciano - Los nuevos desafíos a la integración en la economía …, 2019 - torrossa.com","{'summary': 'P Valenciano - Los nuevos desafíos a la integración en la economía …, 2019 - torrossa.com', 'authors': [{'name': 'P Valenciano', 'link': 'https://scholar.google.com/citations?user=4iV8WJEAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=4iV8WJEAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '4iV8WJEAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Pre-Columbian Cultivation of Agave Species Through Rock Mulching: Potential for Modern Applications,https://search.proquest.com/openview/e4c3349b7ab9df2b56ff2f820d2b68b4/1?pq-origsite=gscholar&cbl=18750&diss=y,"… Tequila is the most popular Agave spirit crafted in Mexico, and differs from commercial mezcal in that it is made exclusively from Agave tequilana var. Azul, which is also known as blue …",HG Ortiz-Cano - 2021 - search.proquest.com,{'summary': 'HG Ortiz-Cano - 2021 - search.proquest.com'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
PRODUCCIÓN DE ETANOL EMPLEANDO LEVADURAS AISLADAS DE LA TABERNA,http://repositoriodigital.tuxtla.tecnm.mx/xmlui/handle/123456789/3044,"… En la etapa de la destilación dentro del proceso de elaboración artesanal del mezcal, la definición de los cortes del destilado (cabeza, corazón y cola) se realiza empíricamente. Esto …",G LÓPEZ HERNÁNDEZ - 2011 - repositoriodigital.tuxtla.tecnm.mx,{'summary': 'G LÓPEZ HERNÁNDEZ - 2011 - repositoriodigital.tuxtla.tecnm.mx'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
