Title,Link,Snippet,Summary,Info,Processed,Query
… tecnológicas ancestrales en empresas mezcaleras de naturaleza artesanal y base no tecnológica como factor de fomento del desarrollo sustentable a través de la …,https://repositorio.altecasociacion.org/handle/20.500.13048/1728,"… Este es el caso de las pequeñas empresas de mezcal artesanal del Estado de Oaxaca, cuya … Por otra parte, la literatura coincide en describir el desarrollo sustentable como el principio …","C Gonzalez, A Herrera, L Castañeda - 2019 - repositorio.altecasociacion.org","{'summary': 'C Gonzalez, A Herrera, L Castañeda - 2019 - repositorio.altecasociacion.org'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Tiempos de apilado del bagazo del maguey mezcalero y su efecto en las propiedades del compost para sustrato de tomate,http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-49992013000300007,"… La industria del mezcal en Oaxaca, México produce anualmente 122 696 toneladas de … producto maguey-mezcal. Secretaría de Agricultura Ganadería, Desarrollo Rural Pesca y …","GA MARTÍNEZ GUTIÉRREZ… - Revista internacional …, 2013 - scielo.org.mx","{'summary': 'GA MARTÍNEZ GUTIÉRREZ… - Revista internacional …, 2013 - scielo.org.mx'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
The community of arbuscular mycorrhizal fungi (Glomeromycota) associated with mezcal agaves from Oaxaca and its relationship with some soil characteristics,http://www.scielo.org.mx/scielo.php?pid=S1870-34532019000100615&script=sci_abstract&tlng=en,… La producción del mezcal es una actividad agroindustrial de relevancia en Oaxaca y los pobladores emplean por lo menos 8 especies de agaves con diversos tipos de manejo. Agave …,"I Reyes-Jaramillo, E Chimal-Sanchez… - Revista Mexicana de …, 2019 - scielo.org.mx","{'summary': 'I Reyes-Jaramillo, E Chimal-Sanchez… - Revista Mexicana de …, 2019 - scielo.org.mx'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"Capítulo 3. El mezcal en El Zapote, Malinalco, Estado de México: su producción y evaluación sensorial",https://sedeturqroo.gob.mx/gastronomia/webroot/pdfs/2021-06-21%2018:25:48_doc.pdf#page=54,"… del proceso de elaboración del mezcal en la comunidad … cada etapa del proceso de producción del mezcal, y se desarrolló … Siendo Z el mezcal El Zapote y O el mezcal de Oaxaca. El …","FCV González, MFN Barranco… - … como extensión del …, 2021 - sedeturqroo.gob.mx","{'summary': 'FCV González, MFN Barranco… - … como extensión del …, 2021 - sedeturqroo.gob.mx'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Aprovechamiento del residuo agroindustrial (bagazo de maguey) para la producción de hongo seta (Pleurotus ostreatus) como alternativa económica para las …,https://www.researchgate.net/profile/Emanuel-Leite/publication/338337285_Sistema_de_Evaluacion_del_Desempeno_como_Promotor_de_la_Competitividad_Organizacional/links/602bc17592851c4ed5757a01/Sistema-de-Evaluacion-del-Desempeno-como-Promotor-de-la-Competitividad-Organizacional.pdf#page=603,"… de Villa Sola de Vega, Oaxaca, de la región Sierra Sur de Oaxaca. El proyecto participaron … en el proceso de producción del mezcal. El desarrollo sustentable es un proceso integral …","NV Juárez, AR Santos, AC Aragón - Compilación mexicana de estudios … - researchgate.net","{'summary': 'NV Juárez, AR Santos, AC Aragón - Compilación mexicana de estudios … - researchgate.net'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"Tequila, mezcal y cerveza: de México para el mundo",http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-54722008000200002,"… En Oaxaca la mayor producción de mezcal es de agave espadín, o agave silvestre Tobalá. … comparar al mezcal con el tequila, algunos expertos entusiastas dicen que el ""Mezcal es al …","A Martínez-Gándara - Agricultura, sociedad y desarrollo, 2008 - scielo.org.mx","{'summary': 'A Martínez-Gándara - Agricultura, sociedad y desarrollo, 2008 - scielo.org.mx'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"Identificación de metabolitos en mosto y mezcal de Agave potatorum Zucc., mediante UHPLC-QTOF",http://jupiter.utm.mx/~tesis_dig/14115.pdf,"… En el estado de Oaxaca para la elaboración de mezcal se utilizan 8 especies y 17 formas … tratamiento de las muestras, desarrollo del método para el análisis del extracto de mosto y …",LDS Rodríguez - 2020 - jupiter.utm.mx,{'summary': 'LDS Rodríguez - 2020 - jupiter.utm.mx'},2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
La industria informal del mezcal bacanora,http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572009000100006,"… entre las actividades detonantes de desarrollo regional y como la principal … Mezcal fue apropiada para designar al licor tradicional de la región comprendida por los estados de Oaxaca, …","V Salazar Solano, A Mungaray Lagarda - … sociales (Hermosillo, Son.), 2009 - scielo.org.mx","{'summary': 'V Salazar Solano, A Mungaray Lagarda - … sociales (Hermosillo, Son.), 2009 - scielo.org.mx', 'authors': [{'name': 'V Salazar Solano', 'link': 'https://scholar.google.com/citations?user=0r8Dkz4AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=0r8Dkz4AAAAJ&engine=google_scholar_author&hl=es', 'author_id': '0r8Dkz4AAAAJ'}, {'name': 'A Mungaray Lagarda', 'link': 'https://scholar.google.com/citations?user=TnrV2xUAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=TnrV2xUAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'TnrV2xUAAAAJ'}]}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"ANÁLISIS DEL POTENCIAL AGROECOTURÍSTICO DE SANTIAGO MATATLÁN, VALLE DE TLACOLULA, OAXACA, MÉXICO",https://mail.revista-agroproductividad.org/index.php/agroproductividad/article/view/836,"… del mezcal y vegetación xerofita se entrevé como actividad productiva factible, que no sólo … impulsar el desarrollo de Santiago Matatlán sino que podría desencadenar el desarrollo ru…","H Santiago-Romero - Agro Productividad, 2016 - mail.revista-agroproductividad.org","{'summary': 'H Santiago-Romero - Agro Productividad, 2016 - mail.revista-agroproductividad.org'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
MEZCAL MICHOACANO: DE SU ORIGEN A SUS ESTRATEGIAS DE COMERCIALIZACIÓN. UNA APROXIMACIÓN,https://www.researchgate.net/profile/Jorge-Restrepo-Morales/publication/270903848_MODELING_OF_THE_RISKS_IN_SUPPLY_LOGISTICS_CASE_STUDY_INVENTORY_MANAGEMENT_IN_A_TRADING_COMPANY/links/595063a2a6fdccebfa69f402/MODELING-OF-THE-RISKS-IN-SUPPLY-LOGISTICS-CASE-STUDY-INVENTORY-MANAGEMENT-IN-A-TRADING-COMPANY.pdf#page=1393,"… mezcal michoacano pueda competir con mezcales que llevan en el mercado nacional e internacional por más tiempo que el michoacano, como lo es el mezcal de Oaxaca… el desarrollo …","VH Silva, YC García - IJMMR, 2015 - researchgate.net","{'summary': 'VH Silva, YC García - IJMMR, 2015 - researchgate.net'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Estrategias Mercadológicas para la revalorización del mezcal artesanal y su importancia como patrimonio cultural y gastronómico,http://ri.uaemex.mx/handle/20.500.11799/95280,"… los saberes centenarios de la elaboración de mezcal, para ellos se elaboró este documento, … En el estado de Oaxaca la elaboración de mezcal se originó en los distritos de Yautepec, …",R Perdomo Mánjarrez - ri.uaemex.mx,{'summary': 'R Perdomo Mánjarrez - ri.uaemex.mx'},2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
INFORME TÉCNICO FINAL DEL PROYECTO “CARACTERIZACIÓN QUÍMICA DEL MEZCLA DE DURANGO PARA EL DESARROLLO DE UN ÍNDICE DE …,http://sappi.ipn.mx/cgpi/archivos_anexo/20082573_6726.pdf,"… de mezcal en el Estado de Durango y representa un recurso potencial para el desarrollo … Oaxaca es el principal Estado productor de mezcal, le siguen en importancia San Luís Potosí, …",JAÁ REYES - sappi.ipn.mx,{'summary': 'JAÁ REYES - sappi.ipn.mx'},2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"Disposición a pagar por mezcal añejo en San Felipe, Guanajuato, México",http://www.scielo.org.mx/scielo.php?pid=S0188-62662020000100144&script=sci_arttext,… de mezcal con especies cultivadas. Todas estas características permiten una gran variedad de combinaciones diferentes de mezcales… un gran potencial para el desarrollo de productos …,"JO Cervantes Luna, E Melo Guerrero… - Acta …, 2020 - scielo.org.mx","{'summary': 'JO Cervantes Luna, E Melo Guerrero… - Acta …, 2020 - scielo.org.mx'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Crecimiento de plántulas de dos especies de mezcal en función del tipo de suelo y nivel de fertilización,http://www.scielo.org.mx/scielo.php?pid=S0187-73802013000400004&script=sci_arttext,… a pesar de que se emplean para producir mezcal. En este estudio se evaluó en invernadero … Mixteca de Oaxaca estos agaves son objeto de recolección para la elaboración de mezcal. …,"S Martínez-Ramírez, A Trinidad-Santos… - Revista fitotecnia …, 2013 - scielo.org.mx","{'summary': 'S Martínez-Ramírez, A Trinidad-Santos… - Revista fitotecnia …, 2013 - scielo.org.mx'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Understanding the motives of consumers of mezcal in Mexico,https://www.emerald.com/insight/content/doi/10.1108/BFJ-07-2017-0381/full/html,"… consumer with patriotic sentiments and territorial roots, which affect its predilection for mezcal over other beverages and for mezcal made in Oaxaca over mezcal made in other regions. …","CA López-Rosas, A Espinoza-Ortega - British Food Journal, 2018 - emerald.com","{'summary': 'CA López-Rosas, A Espinoza-Ortega - British Food Journal, 2018 - emerald.com', 'authors': [{'name': 'A Espinoza-Ortega', 'link': 'https://scholar.google.com/citations?user=zfspw1kAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=zfspw1kAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'zfspw1kAAAAJ'}]}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"Caracterización sensorial y química de mezcales oaxaqueños, valoración e identificación de su calidad intangible",https://repositorio.chapingo.edu.mx/handle/20.500.12098/770,"… mezcales industriales, 47.86 % por mezcales artesanales, 62.05 % por mezcales ancestrales y hasta un 76.02 % por mezcales … de Oaxaca por su alta producción de mezcal existe una …",M Pablo Cano - 2019 - repositorio.chapingo.edu.mx,{'summary': 'M Pablo Cano - 2019 - repositorio.chapingo.edu.mx'},2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Manejo forestal para el cultivo de Agave cupreata,https://www.documentation.ird.fr/hor/fdi:010072089,"… sido sobre explotada para la elaboración de mezcal, las plantaciones se inician a principios … Por lo anterior, el objetivo de este trabajo fue evaluar el comportamiento del desarrollo de …","A Martínez Palacios, SA Chávez Mendoza… - 2017 - documentation.ird.fr","{'summary': 'A Martínez Palacios, SA Chávez Mendoza… - 2017 - documentation.ird.fr'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
ANÁLISIS DE LA PERCEPCIÓN DE LOS PRODUCTORES DE MEZCAL DEL ESTADO DE MÉXICO ANTE LA INCORPORACIÓN DE LA DOM,http://ri.uaemex.mx/handle/20.500.11799/109288,"… Hasta el momento los Estados con producción de mezcal como Oaxaca, que es el que … se ha convertido en una alternativa de desarrollo, especialmente en zonas marginadas, ya que, …","Y GUADARRAMA SALDÍVAR, E CRUZ RIVERA - ri.uaemex.mx","{'summary': 'Y GUADARRAMA SALDÍVAR, E CRUZ RIVERA - ri.uaemex.mx'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
La inocuidad y denominación de origen del mezcal mexicano en su proceso de internacionalización en el marco de sustentabilidad,https://periodicos.undb.edu.br/index.php/ceds/article/view/22,… En el 2019 Oaxaca fue el productor más destacado de mezcal en el … el Desarrollo de Oaxaca (COPLADE) los productores de mezcal ocupan 20 litros de agua por cada litro de mezcal. …,"MIF Salazar, YS Torres - Revista do CEDS, 2022 - periodicos.undb.edu.br","{'summary': 'MIF Salazar, YS Torres - Revista do CEDS, 2022 - periodicos.undb.edu.br'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Producción artesanal de mezcal en morelos desde la perspectiva de cadenas de producción y valor,http://riaa.uaem.mx/handle/20.500.12055/1014,"… de desarrollo de las regiones, en su lugar se ha desatado una pugna de poder no solo económico sino político, donde el estado de Oaxaca a través del Consejo Regulador del Mezcal …",TIP AYALA - 2019 - riaa.uaem.mx,{'summary': 'TIP AYALA - 2019 - riaa.uaem.mx'},2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"… POBLACIONAL DE Scyphophorus acupunctatus Gyllenhal, 1838 (COLEOPTERA: DRYOPHTHORIDAE) EN Agave angustifolia Haw EN EL SUR DE OAXACA",https://www.researchgate.net/profile/Alvaro-Bailon-Ortiz/publication/343675303_Population_dynamics_of_Scyphophorus_acupunctatus_Gyllenhal_1838_Coleoptera_Dryophthoridae_in_Agave_angustifolia_Haw_in_southern_Oaxaca/links/5f384fa7458515b729246013/Population-dynamics-of-Scyphophorus-acupunctatus-Gyllenhal-1838-Coleoptera-Dryophthoridae-in-Agave-angustifolia-Haw-in-southern-Oaxaca.pdf,"… de Oaxaca se considera como el mayor productor de mezcal … estados de México, entre ellos Oaxaca. El objetivo de esta … acción en Sola de Vega, Oaxaca. La investigación se realizó …","AZ Bailon-Ortiz, S Segura-Ledezma, P Figueroa-Castro - researchgate.net","{'summary': 'AZ Bailon-Ortiz, S Segura-Ledezma, P Figueroa-Castro - researchgate.net'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Mejoramiento genético de Agave cupreata,https://www.documentation.ird.fr/hor/fdi:010072088,"… y Guerrero, utilizada para la producción de Mezcal artesanal. Para poder producir materia … , con el objetivo de evaluar el desarrollo de 24 familias de medios hermanos procedentes de …","NM Sánchez-Vargas, N Casta-Martínez… - 2017 - documentation.ird.fr","{'summary': 'NM Sánchez-Vargas, N Casta-Martínez… - 2017 - documentation.ird.fr'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"Función de producción en el tiempo de agave (potatorum zucc) y mezcal; estudios de caso en Caltepec, Puebla.",http://colposdigital.colpos.mx:8080/xmlui/handle/10521/4326,"… las partes altas de Puebla y Oaxaca, en altitudes que van de … a lo largo de la carretera Puebla- Oaxaca, cerca de Yanhuitlán, … la metodología utilizada para el desarrollo de los análisis …",M Fonseca Varela - 2020 - colposdigital.colpos.mx,{'summary': 'M Fonseca Varela - 2020 - colposdigital.colpos.mx'},2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
La industria del bacanora: historia y tradición de resistencia en la sierra sonorense,http://www.scielo.org.mx/scielo.php?pid=S1870-39252007000200005&script=sci_arttext,"… de estos usos fueron retomados por la cultura mestiza, sin embargo el más trascendental es el que originó el mezcal. … Tal es el caso del tequila en Jalisco y del mezcal en Oaxaca. …","V Salazar Solano - Región y sociedad, 2007 - scielo.org.mx","{'summary': 'V Salazar Solano - Región y sociedad, 2007 - scielo.org.mx', 'authors': [{'name': 'V Salazar Solano', 'link': 'https://scholar.google.com/citations?user=0r8Dkz4AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=0r8Dkz4AAAAJ&engine=google_scholar_author&hl=es', 'author_id': '0r8Dkz4AAAAJ'}]}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Efectos de la inoculación de rizobacterias solubilizadoras de fosfato en maguey mezcalero.,http://www.repositoriodigital.ipn.mx/handle/123456789/19627,"… Contribuye al desarrollo económico y social de la nación, a … ; de la investigación, el desarrollo tecnológico y la innovación. … del mezcal, bebida alcohólica tradicional en Oaxaca. Los …",MA Bautista-Cruz - 2013 - repositoriodigital.ipn.mx,{'summary': 'MA Bautista-Cruz - 2013 - repositoriodigital.ipn.mx'},2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Estrategias de comercialización de productos tradicionales oaxaqueños. Un estudio exploratorio desde la perspectiva del comercio justo,https://repositoriodigital.ipn.mx/handle/123456789/21906,"… desarrollo económico y social de la nación, a través de la formación integral de personas competentes; de la investigación, el desarrollo … En Oaxaca existen casi 16 grupos étnicos que …",A Toledo-López - 2015 - repositoriodigital.ipn.mx,{'summary': 'A Toledo-López - 2015 - repositoriodigital.ipn.mx'},2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"Characterization of maguey production in the District of Miahuatlán, Oaxaca",http://www.scielo.org.mx/scielo.php?pid=S2007-09342019000200365&script=sci_arttext&tlng=en,… The ‘mezcal region’ in the state of Oaxaca includes seven … The elaboration of mezcal in Oaxaca involves eight species … The maguey-mezcal product system in Oaxaca identified four …,"V Cuevas Reyes, BI Sánchez Toledano… - Revista mexicana de …, 2019 - scielo.org.mx","{'summary': 'V Cuevas Reyes, BI Sánchez Toledano… - Revista mexicana de …, 2019 - scielo.org.mx', 'authors': [{'name': 'V Cuevas Reyes', 'link': 'https://scholar.google.com/citations?user=826iqgIAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=826iqgIAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '826iqgIAAAAJ'}, {'name': 'BI Sánchez Toledano', 'link': 'https://scholar.google.com/citations?user=xiY15_sAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=xiY15_sAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'xiY15_sAAAAJ'}]}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
TEORÍA ORGANIZACIONAL EN EL DESARROLLO RURAL.,http://acacia.org.mx/busqueda/pdf/02-5.PDF,… en ése enfoque del desarrollo sobre aquellas. Se acude al … las relacionan con los sujetos del desarrollo rural. Se aplica el … rurales de mezcal en el estado de Oaxaca se realizó en el …,JM Ramirez - acacia.org.mx,{'summary': 'JM Ramirez - acacia.org.mx'},2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"Evaluación sensorial del mezcal de la localidad de Totomochapa, Tlapa de Comonfort, Guerrero",http://colposdigital.colpos.mx:8080/jspui/handle/10521/363,"… , concentró a los mezcales en tres grupos: 1) Mezcal de Tlacolula, Oaxaca., que en … y particularmente de regiones semiáridas o de bajo desarrollo económico, el cual surgió a partir de …",R Mozqueda Balderas - 2011 - colposdigital.colpos.mx,{'summary': 'R Mozqueda Balderas - 2011 - colposdigital.colpos.mx'},2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"Performance and environmental proactivity in small mezcal businesses in Oaxaca, México",http://www.scielo.org.mx/scielo.php?pid=S2448-76782019000100004&script=sci_arttext,"… and environmental importance of the mezcal industry in Oaxaca and Mexico, the analysis of … environmental proactivity of the small mezcal businesses of Oaxaca, how the stakeholders …","JC Jiménez-Castañeda… - Investigación …, 2019 - scielo.org.mx","{'summary': 'JC Jiménez-Castañeda… - Investigación …, 2019 - scielo.org.mx'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"Panel temático Desarrollo comunitario, intervención social y grupos vulnerables. Un enfoque desde la innovación social y la interculturalidad.",http://econferencias.uacj.mx/ocs/index.php/cienciassociales/CS2021/paper/view/1035,"… Tarahumara, mujeres indígenas productoras de mezcal artesanal y pequeños productores en zonas marginadas de los estados de Oaxaca y Guerrero, siendo contextos diferentes …","A Gschaedler, GP Hernández… - Ciencias Sociales …, 2021 - econferencias.uacj.mx","{'summary': 'A Gschaedler, GP Hernández… - Ciencias Sociales …, 2021 - econferencias.uacj.mx'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Diseño de un sistema de recirculación y enfriamiento del agua para la destilación del mezcal,http://www.scielo.org.mx/scielo.php?pid=S2007-09342012000900021&script=sci_abstract&tlng=en,"… dentro del proceso de producción artesanal de mezcal, enfocándose al enfriamiento del agua … Para abatir la problemática en la condensación del mezcal, se tiene como alternativa de …","M Caballero Caballero, L Silva Santos… - Revista mexicana de …, 2012 - scielo.org.mx","{'summary': 'M Caballero Caballero, L Silva Santos… - Revista mexicana de …, 2012 - scielo.org.mx'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Times stacking mezcal agave bagasse and its effect on the properties of tomato compost substrate,https://ipn.elsevierpure.com/en/publications/times-stacking-mezcal-agave-bagasse-and-its-effect-on-the-propert,"… The mezcal industry in Oaxaca, Mexico produces annually 122 696 tons of mezcal bagasse waste (Agave spp.), underutilized waste product that is incinerated or dumped into rivers …","GAM Gutiérrez, GÍ Covarrubias… - Revista …, 2013 - ipn.elsevierpure.com","{'summary': 'GAM Gutiérrez, GÍ Covarrubias… - Revista …, 2013 - ipn.elsevierpure.com'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"Adaptabilidad de Agave potatorum Zucc. a las condiciones ambientales y socioeconómicas de Río Azucena, San Juan Mixtepec, Oaxaca",http://192.100.170.40:8080/handle/123456789/223,"… de mezcal, activité de production de mezcal hautement … De plus, l’activité de production de mezcal ne rivalise pas … naturales es fundamental en el desarrollo de las sociedades. Entre …","S Martínez Ramírez - REPOSITORIO NACIONAL CONACYT, 2013 - 192.100.170.40","{'summary': 'S Martínez Ramírez - REPOSITORIO NACIONAL CONACYT, 2013 - 192.100.170.40'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Estrategias de mercadotecnia y los negocios de mezcal,https://www.redalyc.org/pdf/105/10503109.pdf,"… Oaxaca existen alrededor de 500 “palenques”; es decir, los lugares donde se procesa artesanalmente el mezcal… turo en un arte que lleve al desarrollo donde tenga cabida la calidad, la …","JDLPH Girón, MLD Hernández - Convergencia. Revista de Ciencias …, 2003 - redalyc.org","{'summary': 'JDLPH Girón, MLD Hernández - Convergencia. Revista de Ciencias …, 2003 - redalyc.org'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"… caso de una marca colectiva de mezcal en Guanajuato, México (Associativity and Value Chains: A Case Study of a Collective Brand of Mezcal in Guanajuato, México …",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3890952,"… , por lo que para su buen desarrollo se buscan créditos y apoyos económicos, generación … para darnos capacitaciones y otras personas de Oaxaca del CRM por parte de la marca, por …","V Cerroblanco-Vázquez, C López-Mateo… - … -Revista Academia & …, 2021 - papers.ssrn.com","{'summary': 'V Cerroblanco-Vázquez, C López-Mateo… - … -Revista Academia & …, 2021 - papers.ssrn.com'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"Diversidad de especies de agave en San Miguel Tilquiapam, Ocotlán, Oaxaca",http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342013001000010,"… , en Oaxaca, México, que es uno de los distritos reconocidos por la elaboración de mezcal. … que hayan llegado a su etapa reproductiva e inicien el desarrollo de la inflorescencia. El A. …","NI León Vázquez, GV Campos Ángeles… - Revista mexicana de …, 2013 - scielo.org.mx","{'summary': 'NI León Vázquez, GV Campos Ángeles… - Revista mexicana de …, 2013 - scielo.org.mx'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
De genes y magueyes estudio y conservación de los recursos genéticos del tequila y el mezcal,http://revistas.unam.mx/index.php/cns/article/view/12112,"… angustifolia para el mezcal tradicional de Oaxaca. A pesar … iniciando en torno al mezcal han promovido que se siembren … extinción y, junto con el desarrollo de la teoría de biogeografía …","L EGUIARTE, A GONZÁLEZ GONZÁLEZ - Ciencias, 2007 - revistas.unam.mx","{'summary': 'L EGUIARTE, A GONZÁLEZ GONZÁLEZ - Ciencias, 2007 - revistas.unam.mx', 'authors': [{'name': 'A GONZÁLEZ GONZÁLEZ', 'link': 'https://scholar.google.com/citations?user=W0W9fZ4AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=W0W9fZ4AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'W0W9fZ4AAAAJ'}]}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"Competitividad e innovación en la industria pulquera, un análisis económico.",http://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=20070705&AN=152663849&h=skAvEdfwaf6QPFs5E7TTXO95voIRkdoP7Is1CkCg71J4SycHwaqzVOstox158z1VGTOtHcfrLD%2BVf4%2BLQQAWqg%3D%3D&crl=c,"… produce principalmente en Oaxaca para mezcal y en Hidalgo … de Hidalgo, Tlaxcala y Oaxaca. Como hipótesis se plantea … Producción de maguey y mezcal: estrategias de desarrollo …","M Magdalena Rojas-Rojas… - Nova …, 2021 - search.ebscohost.com","{'summary': 'M Magdalena Rojas-Rojas… - Nova …, 2021 - search.ebscohost.com'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Estudio sobre el impacto que las modificaciones a la NOM-070 traerán a la industria del mezcal,https://www.academia.edu/download/45260315/Estudio_Impacto_Nom_070.pdf,"… Para el desarrollo de este estudio se revisaron varios documentos relativos al proceso de … Del grupo II de productores de mezcal certificados predominan las empresas de Oaxaca, ya …","NM Carrillo, DAE Moreno, EP Hernández - 2007 - academia.edu","{'summary': 'NM Carrillo, DAE Moreno, EP Hernández - 2007 - academia.edu', 'authors': [{'name': 'DAE Moreno', 'link': 'https://scholar.google.com/citations?user=LCXb9ogAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=LCXb9ogAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'LCXb9ogAAAAJ'}]}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
ALIANZAS ESTRATÉGICAS PARA ALCANZAR EL PRECEPTO “UN SOLO BIENESTAR”[STRATEGIC ALLIANCES TO ACHIEVE THE “ONE WELFARE” …,https://www.researchgate.net/profile/Jose-Jimenez-74/publication/341600196_Bolos_intraruminales_Una_estrategia_de_suplementacion_mineral_en_rumiantes/links/5ec97d1ca6fdcc90d6938f21/Bolos-intraruminales-Una-estrategia-de-suplementacion-mineral-en-rumiantes.pdf#page=95,"… La producción de mezcal en los Valles Centrales de Oaxaca … presentan los índices de desarrollo humano más bajos del … desarrollo de comunidades productores de maguey-mezcal, …",LR Gabriel - Asociación Mexicana para la Producción Animal y … - researchgate.net,{'summary': 'LR Gabriel - Asociación Mexicana para la Producción Animal y … - researchgate.net'},2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Los factores de la innovación tecnológica en la industria del mezcal,http://congreso.investiga.fca.unam.mx/docs/xvii/docs/D07.pdf,"… del mezcal, como lo son: la falta de una estrategia propia que propicie el desarrollo y la … Oaxaca, San Luis Potosí y Tamaulipas), mismo que asciende en 306 miles de toneladas de …",CEP Murguía - congreso.investiga.fca.unam.mx,{'summary': 'CEP Murguía - congreso.investiga.fca.unam.mx'},2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Cooperación y sustentabilidad el caso de una sociedad de solidaridad social,https://dialnet.unirioja.es/servlet/articulo?codigo=7870286,"… Oaxaca, dedicada al desarrollo de viveros para producir plántula de maguey mezcalero y que extienden la cadena a la producción del mezcal … relacionados con el desarrollo local, la …","GC González, HTR Alcántara - … de sociedad, cultura y desarrollo …, 2013 - dialnet.unirioja.es","{'summary': 'GC González, HTR Alcántara - … de sociedad, cultura y desarrollo …, 2013 - dialnet.unirioja.es', 'authors': [{'name': 'GC González', 'link': 'https://scholar.google.com/citations?user=eMgWCeYAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=eMgWCeYAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'eMgWCeYAAAAJ'}, {'name': 'HTR Alcántara', 'link': 'https://scholar.google.com/citations?user=lBEHqykAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=lBEHqykAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'lBEHqykAAAAJ'}]}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
